"SG_UF_NOT";"DS_UF_SIGLA";"Ano.epidemiológico";"Semana.epidemiológica";"virus";"Median";"LI";"LS";"casos.registrados";"casos.estimados";"media.movel"
35;"SP";2025;20;"VSR";NA;NA;NA;610;610;598
35;"SP";2025;20;"FLU_A";NA;NA;NA;706;706;678
35;"SP";2025;20;"FLU_B";NA;NA;NA;10;10;11
35;"SP";2025;20;"RINO";NA;NA;NA;200;200;176
35;"SP";2025;20;"METAP";NA;NA;NA;4;4;2
35;"SP";2025;21;"SARS2";NA;NA;NA;36;36;32
35;"SP";2025;21;"VSR";NA;NA;NA;546;546;531
35;"SP";2025;21;"FLU_A";NA;NA;NA;748;748;677
35;"SP";2025;21;"FLU_B";NA;NA;NA;11;11;12
35;"SP";2025;21;"RINO";NA;NA;NA;163;163;188
35;"SP";2025;21;"METAP";NA;NA;NA;2;2;2
35;"SP";2025;22;"SARS2";NA;NA;NA;29;29;28
35;"SP";2025;22;"VSR";NA;NA;NA;437;437;470
35;"SP";2025;22;"FLU_A";NA;NA;NA;576;576;625
35;"SP";2025;22;"FLU_B";NA;NA;NA;14;14;13
35;"SP";2025;22;"RINO";NA;NA;NA;201;201;194
35;"SP";2025;22;"METAP";NA;NA;NA;1;1;2
35;"SP";2025;23;"SARS2";NA;NA;NA;20;20;24
35;"SP";2025;23;"VSR";NA;NA;NA;427;427;415
35;"SP";2025;23;"FLU_A";NA;NA;NA;551;551;513
35;"SP";2025;23;"FLU_B";NA;NA;NA;15;15;11
35;"SP";2025;23;"RINO";NA;NA;NA;219;219;199
35;"SP";2025;23;"METAP";NA;NA;NA;3;3;3
35;"SP";2025;24;"SARS2";NA;NA;NA;22;22;20
35;"SP";2025;24;"VSR";NA;NA;NA;380;380;414
35;"SP";2025;24;"FLU_A";NA;NA;NA;412;412;445
35;"SP";2025;24;"FLU_B";NA;NA;NA;5;5;9
35;"SP";2025;24;"RINO";NA;NA;NA;178;178;201
35;"SP";2025;24;"METAP";NA;NA;NA;4;4;5
35;"SP";2025;25;"SARS2";NA;NA;NA;17;17;18
35;"SP";2025;25;"VSR";NA;NA;NA;434;434;387
35;"SP";2025;25;"FLU_A";NA;NA;NA;371;371;341
35;"SP";2025;25;"FLU_B";NA;NA;NA;8;8;9
35;"SP";2025;25;"RINO";NA;NA;NA;207;207;186
35;"SP";2025;25;"METAP";NA;NA;NA;7;7;4
35;"SP";2025;26;"SARS2";NA;NA;NA;16;16;17
35;"SP";2025;26;"VSR";NA;NA;NA;347;347;359
35;"SP";2025;26;"FLU_A";NA;NA;NA;239;239;265
35;"SP";2025;26;"FLU_B";NA;NA;NA;14;14;11
35;"SP";2025;26;"RINO";NA;NA;NA;174;174;185
35;"SP";2025;26;"METAP";NA;NA;NA;2;2;4
35;"SP";2025;27;"SARS2";NA;NA;NA;19;19;18
35;"SP";2025;27;"VSR";NA;NA;NA;296;296;305
35;"SP";2025;27;"FLU_A";NA;NA;NA;185;185;181
35;"SP";2025;27;"FLU_B";NA;NA;NA;10;10;10
35;"SP";2025;27;"RINO";NA;NA;NA;174;174;158
35;"SP";2025;27;"METAP";NA;NA;NA;3;3;4
35;"SP";2025;28;"SARS2";NA;NA;NA;18;18;20
35;"SP";2025;28;"VSR";NA;NA;NA;271;271;242
35;"SP";2025;28;"FLU_A";NA;NA;NA;118;118;125
35;"SP";2025;28;"FLU_B";NA;NA;NA;5;5;7
35;"SP";2025;28;"RINO";NA;NA;NA;127;127;135
35;"SP";2025;28;"METAP";NA;NA;NA;6;6;4
35;"SP";2025;29;"SARS2";NA;NA;NA;22;22;22
35;"SP";2025;29;"VSR";NA;NA;NA;158;158;184
35;"SP";2025;29;"FLU_A";NA;NA;NA;71;71;82
35;"SP";2025;29;"FLU_B";NA;NA;NA;6;6;5
35;"SP";2025;29;"RINO";NA;NA;NA;104;104;109
35;"SP";2025;29;"METAP";NA;NA;NA;2;2;5
35;"SP";2025;30;"SARS2";NA;NA;NA;27;27;27
35;"SP";2025;30;"VSR";NA;NA;NA;123;123;131
35;"SP";2025;30;"FLU_A";NA;NA;NA;58;58;56
35;"SP";2025;30;"FLU_B";NA;NA;NA;3;3;5
35;"SP";2025;30;"RINO";NA;NA;NA;96;96;112
35;"SP";2025;30;"METAP";NA;NA;NA;6;6;6
35;"SP";2025;31;"SARS2";NA;NA;NA;33;33;33
35;"SP";2025;31;"VSR";NA;NA;NA;112;112;106
35;"SP";2025;31;"FLU_A";NA;NA;NA;38;38;50
35;"SP";2025;31;"FLU_B";NA;NA;NA;6;6;5
35;"SP";2025;31;"RINO";NA;NA;NA;137;137;144
35;"SP";2025;31;"METAP";NA;NA;NA;11;11;8
35;"SP";2025;32;"SARS2";NA;NA;NA;40;40;43
35;"SP";2025;32;"VSR";NA;NA;NA;82;82;87
35;"SP";2025;32;"FLU_A";NA;NA;NA;54;54;43
35;"SP";2025;32;"FLU_B";NA;NA;NA;7;7;9
35;"SP";2025;32;"RINO";NA;NA;NA;198;198;181
35;"SP";2025;32;"METAP";NA;NA;NA;8;8;9
35;"SP";2025;33;"SARS2";NA;NA;NA;55;55;52
35;"SP";2025;33;"VSR";NA;NA;NA;67;67;72
35;"SP";2025;33;"FLU_A";NA;NA;NA;38;38;47
35;"SP";2025;33;"FLU_B";NA;NA;NA;13;13;10
35;"SP";2025;33;"RINO";NA;NA;NA;208;208;194
35;"SP";2025;33;"METAP";NA;NA;NA;9;9;10
35;"SP";2025;34;"SARS2";NA;NA;NA;61;61;60
35;"SP";2025;34;"VSR";NA;NA;NA;67;67;60
35;"SP";2025;34;"FLU_A";NA;NA;NA;48;48;48
35;"SP";2025;34;"FLU_B";NA;NA;NA;9;9;9
35;"SP";2025;34;"RINO";NA;NA;NA;177;177;175
35;"SP";2025;34;"METAP";NA;NA;NA;12;12;13
35;"SP";2025;35;"SARS2";NA;NA;NA;65;65;59
35;"SP";2025;35;"VSR";NA;NA;NA;46;46;50
35;"SP";2025;35;"FLU_A";NA;NA;NA;57;57;54
35;"SP";2025;35;"FLU_B";NA;NA;NA;6;6;8
35;"SP";2025;35;"RINO";NA;NA;NA;139;139;149
35;"SP";2025;35;"METAP";NA;NA;NA;18;18;18
35;"SP";2025;36;"SARS2";NA;NA;NA;51;51;57
35;"SP";2025;36;"VSR";NA;NA;NA;38;38;40
35;"SP";2025;36;"FLU_A";NA;NA;NA;56;56;61
35;"SP";2025;36;"FLU_B";NA;NA;NA;8;8;6
35;"SP";2025;36;"RINO";NA;NA;NA;132;132;128
35;"SP";2025;36;"METAP";NA;NA;NA;23;23;24
35;"SP";2025;37;"SARS2";NA;NA;NA;56;56;62
35;"SP";2025;37;"VSR";NA;NA;NA;35;35;32
35;"SP";2025;37;"FLU_A";NA;NA;NA;69;69;86
35;"SP";2025;37;"FLU_B";NA;NA;NA;5;5;9
35;"SP";2025;37;"RINO";NA;NA;NA;114;114;119
35;"SP";2025;37;"METAP";NA;NA;NA;32;32;29
35;"SP";2025;38;"SARS2";NA;NA;NA;78;78;62
35;"SP";2025;38;"VSR";NA;NA;NA;23;23;26
35;"SP";2025;38;"FLU_A";NA;NA;NA;132;132;107
35;"SP";2025;38;"FLU_B";NA;NA;NA;13;13;8
35;"SP";2025;38;"RINO";NA;NA;NA;111;111;105
35;"SP";2025;38;"METAP";NA;NA;NA;33;33;36
35;"SP";2025;39;"SARS2";NA;NA;NA;52;52;68
35;"SP";2025;39;"VSR";NA;NA;NA;20;20;24
35;"SP";2025;39;"FLU_A";NA;NA;NA;120;120;135
35;"SP";2025;39;"FLU_B";NA;NA;NA;6;6;8
35;"SP";2025;39;"RINO";NA;NA;NA;91;91;101
35;"SP";2025;39;"METAP";NA;NA;NA;43;43;38
35;"SP";2025;40;"SARS2";NA;NA;NA;75;75;61
35;"SP";2025;40;"VSR";NA;NA;NA;28;28;23
35;"SP";2025;40;"FLU_A";NA;NA;NA;152;152;155
35;"SP";2025;40;"FLU_B";NA;NA;NA;4;4;4
35;"SP";2025;40;"RINO";NA;NA;NA;101;101;89
35;"SP";2025;40;"METAP";NA;NA;NA;38;38;41
35;"SP";2025;41;"SARS2";NA;NA;NA;56;56;67
35;"SP";2025;41;"VSR";NA;NA;NA;20;20;24
35;"SP";2025;41;"FLU_A";NA;NA;NA;192;192;188
35;"SP";2025;41;"FLU_B";NA;NA;NA;2;2;3
35;"SP";2025;41;"RINO";NA;NA;NA;76;76;84
35;"SP";2025;41;"METAP";NA;NA;NA;41;41;43
35;"SP";2025;42;"SARS2";NA;NA;NA;71;71;70
35;"SP";2025;42;"VSR";NA;NA;NA;23;23;18
35;"SP";2025;42;"FLU_A";NA;NA;NA;221;221;208
35;"SP";2025;42;"FLU_B";NA;NA;NA;3;3;4
35;"SP";2025;42;"RINO";NA;NA;NA;74;74;80
35;"SP";2025;42;"METAP";NA;NA;NA;51;51;44
35;"SP";2025;43;"SARS2";NA;NA;NA;84;84;80
35;"SP";2025;43;"VSR";NA;NA;NA;11;11;15
35;"SP";2025;43;"FLU_A";NA;NA;NA;212;212;232
35;"SP";2025;43;"FLU_B";NA;NA;NA;7;7;7
35;"SP";2025;43;"RINO";NA;NA;NA;89;89;84
35;"SP";2025;43;"METAP";NA;NA;NA;40;40;46
35;"SP";2025;44;"SARS2";NA;NA;NA;85;85;79
35;"SP";2025;44;"VSR";NA;NA;NA;12;12;12
35;"SP";2025;44;"FLU_A";NA;NA;NA;264;264;225
35;"SP";2025;44;"FLU_B";NA;NA;NA;10;10;10
35;"SP";2025;44;"RINO";NA;NA;NA;90;90;83
35;"SP";2025;44;"METAP";NA;NA;NA;47;47;44
35;"SP";2025;45;"SARS2";NA;NA;NA;69;69;75
35;"SP";2025;45;"VSR";NA;NA;NA;14;14;11
35;"SP";2025;45;"FLU_A";NA;NA;NA;200;200;217
35;"SP";2025;45;"FLU_B";NA;NA;NA;12;12;13
35;"SP";2025;45;"RINO";NA;NA;NA;71;71;85
35;"SP";2025;45;"METAP";NA;NA;NA;44;44;49
35;"SP";2025;46;"SARS2";NA;NA;NA;70;70;68
35;"SP";2025;46;"VSR";NA;NA;NA;8;8;13
35;"SP";2025;46;"FLU_A";NA;NA;NA;186;186;169
35;"SP";2025;46;"FLU_B";NA;NA;NA;16;16;12
35;"SP";2025;46;"RINO";NA;NA;NA;94;94;89
35;"SP";2025;46;"METAP";NA;NA;NA;56;56;51
35;"SP";2025;47;"SARS2";NA;NA;NA;64;64;60
35;"SP";2025;47;"VSR";NA;NA;NA;16;16;12
35;"SP";2025;47;"FLU_A";NA;NA;NA;121;121;128
35;"SP";2025;47;"FLU_B";NA;NA;NA;7;7;13
35;"SP";2025;47;"RINO";NA;NA;NA;103;103;84
35;"SP";2025;47;"METAP";NA;NA;NA;53;53;49
35;"SP";2025;48;"SARS2";NA;NA;NA;47;47;44
35;"SP";2025;48;"VSR";NA;NA;NA;11;11;12
35;"SP";2025;48;"FLU_A";NA;NA;NA;77;77;77
35;"SP";2025;48;"FLU_B";NA;NA;NA;15;15;9
35;"SP";2025;48;"RINO";NA;NA;NA;54;54;63
35;"SP";2025;48;"METAP";NA;NA;NA;37;37;36
35;"SP";2025;49;"SARS2";NA;NA;NA;20;20;22
35;"SP";2025;49;"VSR";NA;NA;NA;8;8;6
35;"SP";2025;49;"FLU_A";NA;NA;NA;33;33;37
35;"SP";2025;49;"FLU_B";NA;NA;NA;6;6;7
35;"SP";2025;49;"RINO";NA;NA;NA;32;32;29
35;"SP";2025;49;"METAP";NA;NA;NA;18;18;18
35;"SP";2025;50;"SARS2";NA;NA;NA;0;0;7
35;"SP";2025;50;"VSR";NA;NA;NA;0;0;3
35;"SP";2025;50;"FLU_A";NA;NA;NA;0;0;11
35;"SP";2025;50;"FLU_B";NA;NA;NA;0;0;2
35;"SP";2025;50;"RINO";NA;NA;NA;1;1;11
35;"SP";2025;50;"METAP";NA;NA;NA;0;0;6
35;"SP";2025;51;"SARS2";NA;NA;NA;0;0;17
35;"SP";2025;51;"VSR";NA;NA;NA;0;0;4
35;"SP";2025;51;"FLU_A";NA;NA;NA;0;0;8
35;"SP";2025;51;"FLU_B";NA;NA;NA;0;0;2
35;"SP";2025;51;"RINO";NA;NA;NA;0;0;11
35;"SP";2025;51;"METAP";NA;NA;NA;0;0;4
35;"SP";2026;1;"SARS2";NA;NA;NA;51;51;33
35;"SP";2026;1;"VSR";NA;NA;NA;11;11;5
35;"SP";2026;1;"FLU_A";NA;NA;NA;25;25;14
35;"SP";2026;1;"FLU_B";NA;NA;NA;7;7;4
35;"SP";2026;1;"RINO";NA;NA;NA;31;31;20
35;"SP";2026;1;"METAP";NA;NA;NA;11;11;5
35;"SP";2026;2;"SARS2";NA;NA;NA;49;49;50
35;"SP";2026;2;"VSR";NA;NA;NA;4;4;6
35;"SP";2026;2;"FLU_A";NA;NA;NA;18;18;21
35;"SP";2026;2;"FLU_B";NA;NA;NA;6;6;6
35;"SP";2026;2;"RINO";NA;NA;NA;30;30;30
35;"SP";2026;2;"METAP";NA;NA;NA;4;4;6
35;"SP";2026;3;"SARS2";NA;NA;NA;49;49;46
35;"SP";2026;3;"VSR";NA;NA;NA;4;4;3
35;"SP";2026;3;"FLU_A";NA;NA;NA;19;19;17
35;"SP";2026;3;"FLU_B";NA;NA;NA;4;4;4
35;"SP";2026;3;"RINO";NA;NA;NA;30;30;31
35;"SP";2026;3;"METAP";NA;NA;NA;4;4;4
35;"SP";2026;4;"SARS2";NA;NA;NA;40;40;47
35;"SP";2026;4;"VSR";NA;NA;NA;2;2;6
35;"SP";2026;4;"FLU_A";NA;NA;NA;15;15;18
35;"SP";2026;4;"FLU_B";NA;NA;NA;1;1;4
35;"SP";2026;4;"RINO";NA;NA;NA;32;32;48
35;"SP";2026;4;"METAP";NA;NA;NA;5;5;6
35;"SP";2026;5;"SARS2";NA;NA;NA;51;51;49
35;"SP";2026;5;"VSR";NA;NA;NA;13;13;11
35;"SP";2026;5;"FLU_A";NA;NA;NA;19;19;22
35;"SP";2026;5;"FLU_B";NA;NA;NA;8;8;4
35;"SP";2026;5;"RINO";NA;NA;NA;81;81;80
35;"SP";2026;5;"METAP";NA;NA;NA;9;9;8
35;"SP";2026;6;"SARS2";NA;NA;NA;56;56;58
35;"SP";2026;6;"VSR";NA;NA;NA;17;17;18
35;"SP";2026;6;"FLU_A";NA;NA;NA;31;31;30
35;"SP";2026;6;"FLU_B";NA;NA;NA;4;4;6
35;"SP";2026;6;"RINO";NA;NA;NA;128;128;122
35;"SP";2026;6;"METAP";NA;NA;NA;11;11;9
35;"SP";2026;7;"SARS2";NA;NA;NA;68;68;63
35;"SP";2026;7;"VSR";NA;NA;NA;23;23;22
35;"SP";2026;7;"FLU_A";NA;NA;NA;39;39;35
35;"SP";2026;7;"FLU_B";NA;NA;NA;6;6;5
35;"SP";2026;7;"RINO";NA;NA;NA;158;158;135
35;"SP";2026;7;"METAP";NA;NA;NA;8;8;10
35;"SP";2026;8;"SARS2";NA;NA;NA;64;64;64
35;"SP";2026;8;"VSR";NA;NA;NA;25;25;36
35;"SP";2026;8;"FLU_A";NA;NA;NA;35;35;44
35;"SP";2026;8;"FLU_B";NA;NA;NA;5;5;7
35;"SP";2026;8;"RINO";NA;NA;NA;118;118;140
35;"SP";2026;8;"METAP";NA;NA;NA;11;11;10
35;"SP";2026;9;"SARS2";NA;NA;NA;59;59;55
35;"SP";2026;9;"VSR";NA;NA;NA;60;60;49
35;"SP";2026;9;"FLU_A";NA;NA;NA;57;57;57
35;"SP";2026;9;"FLU_B";NA;NA;NA;9;9;9
35;"SP";2026;9;"RINO";NA;NA;NA;145;145;136
35;"SP";2026;9;"METAP";NA;NA;NA;11;11;10
35;"SP";2026;10;"SARS2";NA;NA;NA;41;41;47
35;"SP";2026;10;"VSR";NA;NA;NA;61;61;75
35;"SP";2026;10;"FLU_A";NA;NA;NA;80;80;77
35;"SP";2026;10;"FLU_B";NA;NA;NA;13;13;15
35;"SP";2026;10;"RINO";NA;NA;NA;144;144;148
35;"SP";2026;10;"METAP";NA;NA;NA;9;9;8
35;"SP";2026;11;"SARS2";NA;NA;NA;42;42;36
35;"SP";2026;11;"VSR";NA;NA;NA;105;105;100
35;"SP";2026;11;"FLU_A";NA;NA;NA;93;93;94
35;"SP";2026;11;"FLU_B";NA;NA;NA;22;22;16
35;"SP";2026;11;"RINO";NA;NA;NA;156;156;135
35;"SP";2026;11;"METAP";NA;NA;NA;4;4;6
35;"SP";2026;12;"SARS2";NA;NA;NA;26;26;30
35;"SP";2026;12;"VSR";NA;NA;NA;135;135;139
35;"SP";2026;12;"FLU_A";NA;NA;NA;108;108;116
35;"SP";2026;12;"FLU_B";NA;NA;NA;14;14;18
35;"SP";2026;12;"RINO";NA;NA;NA;105;105;123
35;"SP";2026;12;"METAP";NA;NA;NA;6;6;5
35;"SP";2026;13;"SARS2";NA;NA;NA;23;23;24
35;"SP";2026;13;"VSR";NA;NA;NA;176;176;177
35;"SP";2026;13;"FLU_A";NA;NA;NA;147;147;148
35;"SP";2026;13;"FLU_B";NA;NA;NA;17;17;18
35;"SP";2026;13;"RINO";NA;NA;NA;109;109;105
35;"SP";2026;13;"METAP";NA;NA;NA;5;5;7
35;"SP";2026;14;"SARS2";NA;NA;NA;22;22;21
35;"SP";2026;14;"VSR";NA;NA;NA;220;220;223
35;"SP";2026;14;"FLU_A";NA;NA;NA;190;190;171
35;"SP";2026;14;"FLU_B";NA;NA;NA;24;24;24
35;"SP";2026;14;"RINO";NA;NA;NA;102;102;107
35;"SP";2026;14;"METAP";NA;NA;NA;10;10;11
35;"SP";2026;15;"SARS2";NA;NA;NA;18;18;19
35;"SP";2026;15;"VSR";NA;NA;NA;274;274;265
35;"SP";2026;15;"FLU_A";NA;NA;NA;175;175;185
35;"SP";2026;15;"FLU_B";NA;NA;NA;30;30;29
35;"SP";2026;15;"RINO";NA;NA;NA;109;109;112
35;"SP";2026;15;"METAP";NA;NA;NA;19;19;13
35;"SP";2026;16;"SARS2";NA;NA;NA;16;16;15
35;"SP";2026;16;"VSR";NA;NA;NA;302;302;298
35;"SP";2026;16;"FLU_A";NA;NA;NA;189;189;182
35;"SP";2026;16;"FLU_B";NA;NA;NA;32;32;33
35;"SP";2026;16;"RINO";NA;NA;NA;125;125;115
35;"SP";2026;16;"METAP";NA;NA;NA;9;9;11
35;"SP";2026;17;"SARS2";NA;NA;NA;10;10;12
35;"SP";2026;17;"VSR";NA;NA;NA;317;317;335
35;"SP";2026;17;"FLU_A";NA;NA;NA;183;183;186
35;"SP";2026;17;"FLU_B";NA;NA;NA;38;38;38
35;"SP";2026;17;"RINO";NA;NA;NA;111;111;113
35;"SP";2026;17;"METAP";NA;NA;NA;5;5;8
35;"SP";2026;18;"SARS2";NA;NA;NA;9;9;9
35;"SP";2026;18;"VSR";NA;NA;NA;385;385;402
35;"SP";2026;18;"FLU_A";NA;NA;NA;185;185;188
35;"SP";2026;18;"FLU_B";NA;NA;NA;45;45;48
35;"SP";2026;18;"RINO";NA;NA;NA;102;102;120
35;"SP";2026;18;"METAP";NA;NA;NA;11;11;7
35;"SP";2026;19;"FLU_A";196;195;198;NA;196;207
35;"SP";2026;19;"FLU_B";62;62;64;NA;62;57
35;"SP";2026;19;"METAP";4;4;4;NA;4;7
35;"SP";2026;19;"RINO";148;147;150;NA;148;136
35;"SP";2026;19;"SARS2";7;7;7;NA;7;10
35;"SP";2026;19;"VSR";504;501;509;NA;504;468
35;"SP";2026;20;"FLU_A";241;239;244;NA;241;215
35;"SP";2026;20;"FLU_B";65;64;67;NA;65;72
35;"SP";2026;20;"METAP";7;7;8;NA;7;5
35;"SP";2026;20;"RINO";157;154;161;NA;157;142
35;"SP";2026;20;"SARS2";13;13;14;NA;13;10
35;"SP";2026;20;"VSR";514;508;521;NA;514;517
35;"SP";2026;21;"FLU_A";209;206;213;NA;209;223
35;"SP";2026;21;"FLU_B";90;88;92;NA;90;90
35;"SP";2026;21;"METAP";4;4;5;NA;4;7
35;"SP";2026;21;"RINO";122;118;127;NA;122;156
35;"SP";2026;21;"SARS2";10;10;11;NA;10;11
35;"SP";2026;21;"VSR";534;527;544;NA;534;561
35;"SP";2026;22;"FLU_A";220;215;225;NA;220;202
35;"SP";2026;22;"FLU_B";114;112;117;NA;114;103
35;"SP";2026;22;"METAP";9;9;11;NA;9;7
35;"SP";2026;22;"RINO";188;182;196;NA;188;149
35;"SP";2026;22;"SARS2";9;9;11;NA;9;12
35;"SP";2026;22;"VSR";636;626;649;NA;636;568
35;"SP";2026;23;"FLU_A";177;172;183;NA;177;189
35;"SP";2026;23;"FLU_B";105;102;108;NA;105;106
35;"SP";2026;23;"METAP";8;7;10;NA;8;9
35;"SP";2026;23;"RINO";136;129;145;NA;136;154
35;"SP";2026;23;"SARS2";16;15;17;NA;16;14
35;"SP";2026;23;"VSR";534;520;552;NA;534;570
35;"SP";2026;24;"FLU_A";169;163;175;NA;169;165
35;"SP";2026;24;"FLU_B";98;95;103;NA;98;92
35;"SP";2026;24;"METAP";10;8;12;NA;10;8
35;"SP";2026;24;"RINO";138,5;129;149;NA;138,5;138
35;"SP";2026;24;"SARS2";17;16;19;NA;17;14
35;"SP";2026;24;"VSR";539;519;562;NA;539;546
35;"SP";2026;25;"FLU_A";148;142;156;NA;148;138
35;"SP";2026;25;"FLU_B";72;67;78;NA;72;78
35;"SP";2026;25;"METAP";6;4;9;NA;6;10
35;"SP";2026;25;"RINO";141;127,9;159;NA;141;140
35;"SP";2026;25;"SARS2";10;8;12;NA;10;13
35;"SP";2026;25;"VSR";564;536;602;NA;564;557
35;"SP";2026;26;"FLU_A";98;91;108;NA;98;110
35;"SP";2026;26;"FLU_B";65;59,9;73;NA;65;66
35;"SP";2026;26;"METAP";13;10;17;NA;13;9
35;"SP";2026;26;"RINO";140;119;167,1;NA;140;129
35;"SP";2026;26;"SARS2";12;10;14;NA;12;9
35;"SP";2026;26;"VSR";567;522;627;NA;567;549
35;"SP";2026;27;"FLU_A";84;75;96;NA;84;81
35;"SP";2026;27;"FLU_B";61;52;73;NA;61;57
35;"SP";2026;27;"METAP";7;3;13;NA;7;10
35;"SP";2026;27;"RINO";105;74,9;153;NA;105;117
35;"SP";2026;27;"SARS2";5;3;8;NA;5;7
35;"SP";2026;27;"VSR";515,5;435;625;NA;515,5;523
35;"SP";2026;28;"FLU_A";61;46;81;NA;61;NA
35;"SP";2026;28;"FLU_B";45;29;69;NA;45;NA
35;"SP";2026;28;"METAP";9;3;17;NA;9;NA
35;"SP";2026;28;"RINO";106;62,9;174,1;NA;106;NA
35;"SP";2026;28;"SARS2";4;2;10;NA;4;NA
35;"SP";2026;28;"VSR";486,5;343;711;NA;486,5;NA
41;"PR";2022;1;"SARS2";NA;NA;NA;289;289;NA
41;"PR";2022;1;"VSR";NA;NA;NA;47;47;NA
41;"PR";2022;1;"FLU_A";NA;NA;NA;190;190;NA
41;"PR";2022;1;"FLU_B";NA;NA;NA;0;0;NA
41;"PR";2022;1;"RINO";NA;NA;NA;8;8;NA
41;"PR";2022;1;"METAP";NA;NA;NA;3;3;NA
41;"PR";2022;2;"SARS2";NA;NA;NA;555;555;546
41;"PR";2022;2;"VSR";NA;NA;NA;29;29;31
41;"PR";2022;2;"FLU_A";NA;NA;NA;136;136;133
41;"PR";2022;2;"FLU_B";NA;NA;NA;0;0;0
41;"PR";2022;2;"RINO";NA;NA;NA;6;6;7
41;"PR";2022;2;"METAP";NA;NA;NA;0;0;1
41;"PR";2022;3;"SARS2";NA;NA;NA;793;793;689
41;"PR";2022;3;"VSR";NA;NA;NA;18;18;19
41;"PR";2022;3;"FLU_A";NA;NA;NA;74;74;80
41;"PR";2022;3;"FLU_B";NA;NA;NA;0;0;0
41;"PR";2022;3;"RINO";NA;NA;NA;6;6;6
41;"PR";2022;3;"METAP";NA;NA;NA;1;1;1
41;"PR";2022;4;"SARS2";NA;NA;NA;718;718;715
41;"PR";2022;4;"VSR";NA;NA;NA;9;9;13
41;"PR";2022;4;"FLU_A";NA;NA;NA;29;29;41
41;"PR";2022;4;"FLU_B";NA;NA;NA;0;0;0
41;"PR";2022;4;"RINO";NA;NA;NA;5;5;5
41;"PR";2022;4;"METAP";NA;NA;NA;2;2;1
41;"PR";2022;5;"SARS2";NA;NA;NA;633;633;613
41;"PR";2022;5;"VSR";NA;NA;NA;13;13;12
41;"PR";2022;5;"FLU_A";NA;NA;NA;20;20;19
41;"PR";2022;5;"FLU_B";NA;NA;NA;0;0;0
41;"PR";2022;5;"RINO";NA;NA;NA;5;5;5
41;"PR";2022;5;"METAP";NA;NA;NA;1;1;2
41;"PR";2022;6;"SARS2";NA;NA;NA;488;488;483
41;"PR";2022;6;"VSR";NA;NA;NA;14;14;13
41;"PR";2022;6;"FLU_A";NA;NA;NA;8;8;11
41;"PR";2022;6;"FLU_B";NA;NA;NA;0;0;0
41;"PR";2022;6;"RINO";NA;NA;NA;5;5;6
41;"PR";2022;6;"METAP";NA;NA;NA;3;3;3
41;"PR";2022;7;"SARS2";NA;NA;NA;329;329;344
41;"PR";2022;7;"VSR";NA;NA;NA;12;12;18
41;"PR";2022;7;"FLU_A";NA;NA;NA;4;4;5
41;"PR";2022;7;"FLU_B";NA;NA;NA;0;0;0
41;"PR";2022;7;"RINO";NA;NA;NA;9;9;10
41;"PR";2022;7;"METAP";NA;NA;NA;4;4;3
41;"PR";2022;8;"SARS2";NA;NA;NA;216;216;230
41;"PR";2022;8;"VSR";NA;NA;NA;27;27;21
41;"PR";2022;8;"FLU_A";NA;NA;NA;2;2;3
41;"PR";2022;8;"FLU_B";NA;NA;NA;0;0;0
41;"PR";2022;8;"RINO";NA;NA;NA;17;17;14
41;"PR";2022;8;"METAP";NA;NA;NA;3;3;3
41;"PR";2022;9;"SARS2";NA;NA;NA;144;144;143
41;"PR";2022;9;"VSR";NA;NA;NA;24;24;29
41;"PR";2022;9;"FLU_A";NA;NA;NA;4;4;2
41;"PR";2022;9;"FLU_B";NA;NA;NA;0;0;0
41;"PR";2022;9;"RINO";NA;NA;NA;17;17;18
41;"PR";2022;9;"METAP";NA;NA;NA;3;3;2
41;"PR";2022;10;"SARS2";NA;NA;NA;69;69;86
41;"PR";2022;10;"VSR";NA;NA;NA;35;35;36
41;"PR";2022;10;"FLU_A";NA;NA;NA;1;1;3
41;"PR";2022;10;"FLU_B";NA;NA;NA;0;0;0
41;"PR";2022;10;"RINO";NA;NA;NA;21;21;23
41;"PR";2022;10;"METAP";NA;NA;NA;1;1;3
41;"PR";2022;11;"SARS2";NA;NA;NA;46;46;54
41;"PR";2022;11;"VSR";NA;NA;NA;49;49;52
41;"PR";2022;11;"FLU_A";NA;NA;NA;3;3;1
41;"PR";2022;11;"FLU_B";NA;NA;NA;0;0;0
41;"PR";2022;11;"RINO";NA;NA;NA;31;31;25
41;"PR";2022;11;"METAP";NA;NA;NA;6;6;6
41;"PR";2022;12;"SARS2";NA;NA;NA;46;46;46
41;"PR";2022;12;"VSR";NA;NA;NA;73;73;73
41;"PR";2022;12;"FLU_A";NA;NA;NA;0;0;2
41;"PR";2022;12;"FLU_B";NA;NA;NA;0;0;0
41;"PR";2022;12;"RINO";NA;NA;NA;24;24;24
41;"PR";2022;12;"METAP";NA;NA;NA;10;10;14
41;"PR";2022;13;"SARS2";NA;NA;NA;46;46;49
41;"PR";2022;13;"VSR";NA;NA;NA;98;98;98
41;"PR";2022;13;"FLU_A";NA;NA;NA;2;2;2
41;"PR";2022;13;"FLU_B";NA;NA;NA;0;0;0
41;"PR";2022;13;"RINO";NA;NA;NA;16;16;22
41;"PR";2022;13;"METAP";NA;NA;NA;26;26;19
41;"PR";2022;14;"SARS2";NA;NA;NA;56;56;52
41;"PR";2022;14;"VSR";NA;NA;NA;123;123;119
