Q1;Q3;IC80I;IC80S;IC90I;IC90S;IC95I;IC95S;Casos semanais reportados até a última atualização;casos estimados;média móvel;tendência de longo prazo;tendência de curto prazo;CO_MUN_RES;CO_MUN_RES_nome;CO_UF;DS_UF_SIGLA;População;Grupo Jurídico;Semana epidemiológica;Ano epidemiológico;escala
;;;;;;;;1,88841720423610e+00;1,88841720423610e+00;1,69957548381249e+00;;;110020;PORTO VELHO;11;RO;529544;0;11;2025;incidência
;;;;;;;;1,88841720423610e+00;1,88841720423610e+00;1,69957548381249e+00;;;110020;PORTO VELHO;11;RO;529544;0;12;2025;incidência
;;;;;;;;1,13305032254166e+00;1,13305032254166e+00;1,51073376338888e+00;;;110020;PORTO VELHO;11;RO;529544;0;13;2025;incidência
;;;;;;;;1,69957548381249e+00;1,69957548381249e+00;1,32189204296527e+00;;;110020;PORTO VELHO;11;RO;529544;0;14;2025;incidência
;;;;;;;;1,32189204296527e+00;1,32189204296527e+00;1,88841720423610e+00;;;110020;PORTO VELHO;11;RO;529544;0;15;2025;incidência
;;;;;;;;2,64378408593054e+00;2,64378408593054e+00;2,45494236550693e+00;;;110020;PORTO VELHO;11;RO;529544;0;16;2025;incidência
;;;;;;;;3,58799268804859e+00;3,58799268804859e+00;3,21030924720137e+00;;;110020;PORTO VELHO;11;RO;529544;0;17;2025;incidência
;;;;;;;;3,39915096762498e+00;3,39915096762498e+00;3,02146752677776e+00;;;110020;PORTO VELHO;11;RO;529544;0;18;2025;incidência
;;;;;;;;1,88841720423610e+00;1,88841720423610e+00;3,39915096762498e+00;;;110020;PORTO VELHO;11;RO;529544;0;19;2025;incidência
;;;;;;;;4,90988473101385e+00;4,90988473101385e+00;3,21030924720137e+00;;;110020;PORTO VELHO;11;RO;529544;0;20;2025;incidência
;;;;;;;;3,02146752677776e+00;3,02146752677776e+00;3,96567612889580e+00;;;110020;PORTO VELHO;11;RO;529544;0;21;2025;incidência
;;;;;;;;4,15451784931941e+00;4,15451784931941e+00;3,58799268804859e+00;;;110020;PORTO VELHO;11;RO;529544;0;22;2025;incidência
;;;;;;;;3,77683440847219e+00;3,77683440847219e+00;4,15451784931941e+00;;;110020;PORTO VELHO;11;RO;529544;0;23;2025;incidência
;;;;;;;;4,72104301059024e+00;4,72104301059024e+00;4,53220129016663e+00;;;110020;PORTO VELHO;11;RO;529544;0;24;2025;incidência
;;;;;;;;5,09872645143746e+00;5,09872645143746e+00;4,15451784931941e+00;;;110020;PORTO VELHO;11;RO;529544;0;25;2025;incidência
;;;;;;;;2,83262580635415e+00;2,83262580635415e+00;3,21030924720137e+00;;;110020;PORTO VELHO;11;RO;529544;0;26;2025;incidência
;;;;;;;;1,69957548381249e+00;1,69957548381249e+00;2,45494236550693e+00;;;110020;PORTO VELHO;11;RO;529544;0;27;2025;incidência
;;;;;;;;2,64378408593054e+00;2,64378408593054e+00;2,26610064508332e+00;;;110020;PORTO VELHO;11;RO;529544;0;28;2025;incidência
;;;;;;;;2,64378408593054e+00;2,64378408593054e+00;2,26610064508332e+00;;;110020;PORTO VELHO;11;RO;529544;0;29;2025;incidência
;;;;;;;;1,32189204296527e+00;1,32189204296527e+00;1,88841720423610e+00;;;110020;PORTO VELHO;11;RO;529544;0;30;2025;incidência
;;;;;;;;1,51073376338888e+00;1,51073376338888e+00;1,32189204296527e+00;;;110020;PORTO VELHO;11;RO;529544;0;31;2025;incidência
;;;;;;;;1,13305032254166e+00;1,13305032254166e+00;1,32189204296527e+00;;;110020;PORTO VELHO;11;RO;529544;0;32;2025;incidência
;;;;;;;;1,51073376338888e+00;1,51073376338888e+00;1,32189204296527e+00;;;110020;PORTO VELHO;11;RO;529544;0;33;2025;incidência
;;;;;;;;1,51073376338888e+00;1,51073376338888e+00;1,51073376338888e+00;;;110020;PORTO VELHO;11;RO;529544;0;34;2025;incidência
;;;;;;;;1,69957548381249e+00;1,69957548381249e+00;1,69957548381249e+00;;;110020;PORTO VELHO;11;RO;529544;0;35;2025;incidência
;;;;;;;;1,69957548381249e+00;1,69957548381249e+00;1,51073376338888e+00;;;110020;PORTO VELHO;11;RO;529544;0;36;2025;incidência
;;;;;;;;1,32189204296527e+00;1,32189204296527e+00;1,51073376338888e+00;;;110020;PORTO VELHO;11;RO;529544;0;37;2025;incidência
;;;;;;;;1,69957548381249e+00;1,69957548381249e+00;1,32189204296527e+00;;;110020;PORTO VELHO;11;RO;529544;0;38;2025;incidência
;;;;;;;;7,55366881694439e-01;7,55366881694439e-01;1,32189204296527e+00;;;110020;PORTO VELHO;11;RO;529544;0;39;2025;incidência
;;;;;;;;1,51073376338888e+00;1,51073376338888e+00;9,44208602118049e-01;;;110020;PORTO VELHO;11;RO;529544;0;40;2025;incidência
;;;;;;;;5,66525161270829e-01;5,66525161270829e-01;7,55366881694439e-01;;;110020;PORTO VELHO;11;RO;529544;0;41;2025;incidência
;;;;;;;;1,88841720423610e-01;1,88841720423610e-01;5,66525161270829e-01;;;110020;PORTO VELHO;11;RO;529544;0;42;2025;incidência
;;;;;;;;7,55366881694439e-01;7,55366881694439e-01;9,44208602118049e-01;-1,0;;110020;PORTO VELHO;11;RO;529544;0;43;2025;incidência
;;;;;;;;1,69957548381249e+00;1,69957548381249e+00;9,44208602118049e-01;1,0;;110020;PORTO VELHO;11;RO;529544;0;44;2025;incidência
;;;;;;;;5,66525161270829e-01;5,66525161270829e-01;9,44208602118049e-01;-1,0;;110020;PORTO VELHO;11;RO;529544;0;45;2025;incidência
;;;;;;;;7,55366881694439e-01;7,55366881694439e-01;9,44208602118049e-01;1,0;;110020;PORTO VELHO;11;RO;529544;0;46;2025;incidência
;;;;;;;;1,51073376338888e+00;1,51073376338888e+00;9,44208602118049e-01;1,0;;110020;PORTO VELHO;11;RO;529544;0;47;2025;incidência
;;;;;;;;7,55366881694439e-01;7,55366881694439e-01;9,44208602118049e-01;-1,0;;110020;PORTO VELHO;11;RO;529544;0;48;2025;incidência
;;;;;;;;5,66525161270829e-01;5,66525161270829e-01;5,66525161270829e-01;-1,0;;110020;PORTO VELHO;11;RO;529544;0;49;2025;incidência
0,3776834408472195;0,377683440847219;0,3776834408472195;0,3776834408472195;0,3776834408472195;0,566525161270829;0,3776834408472195;0,566525161270829;3,77683440847219e-01;3,77683440847219e-01;3,77683440847219e-01;0,0;0,0;110020;PORTO VELHO;11;RO;529544;0;50;2025;incidência
0,3776834408472195;0,377683440847219;0,3776834408472195;0,3776834408472195;0,3776834408472195;0,566525161270829;0,3776834408472195;0,566525161270829;3,77683440847219e-01;3,77683440847219e-01;3,77683440847219e-01;0,0;0,0;110020;PORTO VELHO;11;RO;529544;0;51;2025;incidência
0,3776834408472195;0,377683440847219;0,3776834408472195;0,5665251612708292;0,3776834408472195;0,566525161270829;0,3776834408472195;0,566525161270829;3,77683440847219e-01;3,77683440847219e-01;5,66525161270829e-01;0,0;0,0;110020;PORTO VELHO;11;RO;529544;0;52;2025;incidência
0,9442086021180487;0,944208602118049;0,9442086021180487;1,1330503225416584;0,9442086021180487;1,321892042965268;0,9442086021180487;1,321892042965268;9,44208602118049e-01;9,44208602118049e-01;9,44208602118049e-01;0,0;0,0;110020;PORTO VELHO;11;RO;529544;0;53;2025;incidência
1,5107337633888780;1,510733763388878;1,5107337633888780;1,6995754838124877;1,5107337633888780;1,888417204236097;1,5107337633888780;1,888417204236097;1,51073376338888e+00;1,51073376338888e+00;1,13305032254166e+00;1,0;1,0;110020;PORTO VELHO;11;RO;529544;0;1;2026;incidência
1,1330503225416584;1,321892042965268;1,1330503225416584;1,3218920429652683;1,1330503225416584;1,699575483812488;1,1330503225416584;1,699575483812488;1,13305032254166e+00;1,13305032254166e+00;1,88841720423610e+00;1,0;0,5;110020;PORTO VELHO;11;RO;529544;0;2;2026;incidência
3,2103092472013657;3,399150967624975;3,2103092472013657;3,5879926880485851;3,2103092472013657;3,776834408472195;3,2103092472013657;3,776834408472195;3,21030924720137e+00;3,21030924720137e+00;2,07725892465971e+00;1,0;1,0;110020;PORTO VELHO;11;RO;529544;0;3;2026;incidência
1,8884172042360974;2,266100645083317;1,8884172042360974;2,4549423655069269;1,8884172042360974;2,832625806354146;1,8884172042360974;2,832625806354146;1,88841720423610e+00;2,07725892465971e+00;2,83262580635415e+00;1,0;1,0;110020;PORTO VELHO;11;RO;529544;0;4;2026;incidência
2,8326258063541463;3,587992688048585;2,6437840859305366;3,9656761288958049;2,6437840859305366;4,532201290166634;2,4549423655069269;4,532201290166634;2,45494236550693e+00;3,21030924720137e+00;3,02146752677776e+00;1,0;0,0;110020;PORTO VELHO;11;RO;529544;0;5;2026;incidência
2,6437840859305366;4,532201290166634;2,2661006450833168;5,6652516127082926;1,8884172042360974;6,420618494402731;1,5107337633888780;7,364827096520780;7,55366881694439e-01;3,58799268804859e+00;;1,0;0,5;110020;PORTO VELHO;11;RO;529544;0;6;2026;incidência
;;;;;;;;2,45507820651627e-01;2,45507820651627e-01;;;;120040;RIO BRANCO;12;AC;407319;0;1;2020;incidência
;;;;;;;;4,91015641303254e-01;4,91015641303254e-01;2,45507820651627e-01;;;120040;RIO BRANCO;12;AC;407319;0;2;2020;incidência
;;;;;;;;2,45507820651627e-01;2,45507820651627e-01;2,45507820651627e-01;;;120040;RIO BRANCO;12;AC;407319;0;3;2020;incidência
;;;;;;;;2,45507820651627e-01;2,45507820651627e-01;2,45507820651627e-01;;;120040;RIO BRANCO;12;AC;407319;0;4;2020;incidência
;;;;;;;;2,45507820651627e-01;2,45507820651627e-01;2,45507820651627e-01;;;120040;RIO BRANCO;12;AC;407319;0;5;2020;incidência
;;;;;;;;4,91015641303254e-01;4,91015641303254e-01;4,91015641303254e-01;;;120040;RIO BRANCO;12;AC;407319;0;6;2020;incidência
;;;;;;;;7,36523461954881e-01;7,36523461954881e-01;7,36523461954881e-01;;;120040;RIO BRANCO;12;AC;407319;0;7;2020;incidência
;;;;;;;;1,22753910325813e+00;1,22753910325813e+00;7,36523461954881e-01;;;120040;RIO BRANCO;12;AC;407319;0;8;2020;incidência
;;;;;;;;4,91015641303254e-01;4,91015641303254e-01;1,22753910325813e+00;;;120040;RIO BRANCO;12;AC;407319;0;9;2020;incidência
;;;;;;;;1,71855474456139e+00;1,71855474456139e+00;1,22753910325813e+00;;;120040;RIO BRANCO;12;AC;407319;0;10;2020;incidência
;;;;;;;;1,22753910325813e+00;1,22753910325813e+00;1,47304692390976e+00;;;120040;RIO BRANCO;12;AC;407319;0;11;2020;incidência
;;;;;;;;1,71855474456139e+00;1,71855474456139e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;12;2020;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;13;2020;incidência
;;;;;;;;4,66464859238091e+00;4,66464859238091e+00;6,38320333694230e+00;;;120040;RIO BRANCO;12;AC;407319;0;14;2020;incidência
;;;;;;;;1,00658206467167e+01;1,00658206467167e+01;8,59277372280694e+00;;;120040;RIO BRANCO;12;AC;407319;0;15;2020;incidência
;;;;;;;;1,08023441086716e+01;1,08023441086716e+01;1,05568362880200e+01;;;120040;RIO BRANCO;12;AC;407319;0;16;2020;incidência
;;;;;;;;1,08023441086716e+01;1,08023441086716e+01;1,03113284673683e+01;;;120040;RIO BRANCO;12;AC;407319;0;17;2020;incidência
;;;;;;;;9,57480500541345e+00;9,57480500541345e+00;1,00658206467167e+01;;;120040;RIO BRANCO;12;AC;407319;0;18;2020;incidência
;;;;;;;;1,00658206467167e+01;1,00658206467167e+01;1,22753910325813e+01;;;120040;RIO BRANCO;12;AC;407319;0;19;2020;incidência
;;;;;;;;1,71855474456139e+01;1,71855474456139e+01;1,32574223151879e+01;;;120040;RIO BRANCO;12;AC;407319;0;20;2020;incidência
;;;;;;;;1,27664066738846e+01;1,27664066738846e+01;1,32574223151879e+01;;;120040;RIO BRANCO;12;AC;407319;0;21;2020;incidência
;;;;;;;;9,57480500541345e+00;9,57480500541345e+00;1,22753910325813e+01;;;120040;RIO BRANCO;12;AC;407319;0;22;2020;incidência
;;;;;;;;1,47304692390976e+01;1,47304692390976e+01;1,12933597499748e+01;;;120040;RIO BRANCO;12;AC;407319;0;23;2020;incidência
;;;;;;;;9,32929718476182e+00;9,32929718476182e+00;1,03113284673683e+01;;;120040;RIO BRANCO;12;AC;407319;0;24;2020;incidência
;;;;;;;;7,11972679889718e+00;7,11972679889718e+00;7,85625026085206e+00;;;120040;RIO BRANCO;12;AC;407319;0;25;2020;incidência
;;;;;;;;7,36523461954881e+00;7,36523461954881e+00;6,62871115759393e+00;;;120040;RIO BRANCO;12;AC;407319;0;26;2020;incidência
;;;;;;;;5,64667987498742e+00;5,64667987498742e+00;6,87421897824555e+00;;;120040;RIO BRANCO;12;AC;407319;0;27;2020;incidência
;;;;;;;;7,61074244020043e+00;7,61074244020043e+00;6,13769551629067e+00;;;120040;RIO BRANCO;12;AC;407319;0;28;2020;incidência
;;;;;;;;5,15566423368416e+00;5,15566423368416e+00;5,89218769563904e+00;;;120040;RIO BRANCO;12;AC;407319;0;29;2020;incidência
;;;;;;;;5,15566423368416e+00;5,15566423368416e+00;4,66464859238091e+00;;;120040;RIO BRANCO;12;AC;407319;0;30;2020;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;5,40117205433579e+00;;;120040;RIO BRANCO;12;AC;407319;0;31;2020;incidência
;;;;;;;;7,61074244020043e+00;7,61074244020043e+00;5,15566423368416e+00;;;120040;RIO BRANCO;12;AC;407319;0;32;2020;incidência
;;;;;;;;4,17363295107766e+00;4,17363295107766e+00;4,91015641303254e+00;;;120040;RIO BRANCO;12;AC;407319;0;33;2020;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;34;2020;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;35;2020;incidência
;;;;;;;;4,66464859238091e+00;4,66464859238091e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;36;2020;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;37;2020;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;38;2020;incidência
;;;;;;;;4,17363295107766e+00;4,17363295107766e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;39;2020;incidência
;;;;;;;;3,19160166847115e+00;3,19160166847115e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;40;2020;incidência
;;;;;;;;3,19160166847115e+00;3,19160166847115e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;41;2020;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;42;2020;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;43;2020;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;5,15566423368416e+00;;;120040;RIO BRANCO;12;AC;407319;0;44;2020;incidência
;;;;;;;;7,11972679889718e+00;7,11972679889718e+00;5,15566423368416e+00;;;120040;RIO BRANCO;12;AC;407319;0;45;2020;incidência
;;;;;;;;3,92812513042603e+00;3,92812513042603e+00;6,13769551629067e+00;;;120040;RIO BRANCO;12;AC;407319;0;46;2020;incidência
;;;;;;;;7,61074244020043e+00;7,61074244020043e+00;4,91015641303254e+00;;;120040;RIO BRANCO;12;AC;407319;0;47;2020;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;5,40117205433579e+00;;;120040;RIO BRANCO;12;AC;407319;0;48;2020;incidência
;;;;;;;;5,64667987498742e+00;5,64667987498742e+00;4,66464859238091e+00;;;120040;RIO BRANCO;12;AC;407319;0;49;2020;incidência
;;;;;;;;5,15566423368416e+00;5,15566423368416e+00;4,91015641303254e+00;;;120040;RIO BRANCO;12;AC;407319;0;50;2020;incidência
;;;;;;;;3,92812513042603e+00;3,92812513042603e+00;4,41914077172928e+00;;;120040;RIO BRANCO;12;AC;407319;0;51;2020;incidência
;;;;;;;;3,92812513042603e+00;3,92812513042603e+00;5,15566423368416e+00;;;120040;RIO BRANCO;12;AC;407319;0;52;2020;incidência
;;;;;;;;7,85625026085206e+00;7,85625026085206e+00;6,87421897824555e+00;;;120040;RIO BRANCO;12;AC;407319;0;53;2020;incidência
;;;;;;;;9,08378936411019e+00;9,08378936411019e+00;8,10175808150369e+00;;;120040;RIO BRANCO;12;AC;407319;0;1;2021;incidência
;;;;;;;;7,11972679889718e+00;7,11972679889718e+00;8,34726590215531e+00;;;120040;RIO BRANCO;12;AC;407319;0;2;2021;incidência
;;;;;;;;8,59277372280694e+00;8,59277372280694e+00;7,36523461954881e+00;;;120040;RIO BRANCO;12;AC;407319;0;3;2021;incidência
;;;;;;;;6,38320333694230e+00;6,38320333694230e+00;9,82031282606507e+00;;;120040;RIO BRANCO;12;AC;407319;0;4;2021;incidência
;;;;;;;;1,42394535977944e+01;1,42394535977944e+01;1,12933597499748e+01;;;120040;RIO BRANCO;12;AC;407319;0;5;2021;incidência
;;;;;;;;1,32574223151879e+01;1,32574223151879e+01;1,32574223151879e+01;;;120040;RIO BRANCO;12;AC;407319;0;6;2021;incidência
;;;;;;;;1,25208988532330e+01;1,25208988532330e+01;1,37484379564911e+01;;;120040;RIO BRANCO;12;AC;407319;0;7;2021;incidência
;;;;;;;;1,57125005217041e+01;1,57125005217041e+01;1,52214848804009e+01;;;120040;RIO BRANCO;12;AC;407319;0;8;2021;incidência
;;;;;;;;1,76765630869171e+01;1,76765630869171e+01;1,66945318043106e+01;;;120040;RIO BRANCO;12;AC;407319;0;9;2021;incidência
;;;;;;;;1,66945318043106e+01;1,66945318043106e+01;1,57125005217041e+01;;;120040;RIO BRANCO;12;AC;407319;0;10;2021;incidência
;;;;;;;;1,27664066738846e+01;1,27664066738846e+01;1,32574223151879e+01;;;120040;RIO BRANCO;12;AC;407319;0;11;2021;incidência
;;;;;;;;1,00658206467167e+01;1,00658206467167e+01;1,17843753912781e+01;;;120040;RIO BRANCO;12;AC;407319;0;12;2021;incidência
;;;;;;;;1,25208988532330e+01;1,25208988532330e+01;1,15388675706265e+01;;;120040;RIO BRANCO;12;AC;407319;0;13;2021;incidência
;;;;;;;;1,20298832119297e+01;1,20298832119297e+01;1,03113284673683e+01;;;120040;RIO BRANCO;12;AC;407319;0;14;2021;incidência
;;;;;;;;6,13769551629067e+00;6,13769551629067e+00;8,10175808150369e+00;;;120040;RIO BRANCO;12;AC;407319;0;15;2021;incidência
;;;;;;;;6,13769551629067e+00;6,13769551629067e+00;7,36523461954881e+00;;;120040;RIO BRANCO;12;AC;407319;0;16;2021;incidência
;;;;;;;;9,57480500541345e+00;9,57480500541345e+00;8,10175808150369e+00;;;120040;RIO BRANCO;12;AC;407319;0;17;2021;incidência
;;;;;;;;8,34726590215531e+00;8,34726590215531e+00;9,82031282606507e+00;;;120040;RIO BRANCO;12;AC;407319;0;18;2021;incidência
;;;;;;;;1,12933597499748e+01;1,12933597499748e+01;8,83828154345857e+00;;;120040;RIO BRANCO;12;AC;407319;0;19;2021;incidência
;;;;;;;;6,87421897824555e+00;6,87421897824555e+00;8,83828154345857e+00;;;120040;RIO BRANCO;12;AC;407319;0;20;2021;incidência
;;;;;;;;8,59277372280694e+00;8,59277372280694e+00;7,85625026085206e+00;;;120040;RIO BRANCO;12;AC;407319;0;21;2021;incidência
;;;;;;;;7,85625026085206e+00;7,85625026085206e+00;7,61074244020043e+00;;;120040;RIO BRANCO;12;AC;407319;0;22;2021;incidência
;;;;;;;;6,62871115759393e+00;6,62871115759393e+00;6,38320333694230e+00;;;120040;RIO BRANCO;12;AC;407319;0;23;2021;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;5,40117205433579e+00;;;120040;RIO BRANCO;12;AC;407319;0;24;2021;incidência
;;;;;;;;5,40117205433579e+00;5,40117205433579e+00;4,66464859238091e+00;;;120040;RIO BRANCO;12;AC;407319;0;25;2021;incidência
;;;;;;;;4,17363295107766e+00;4,17363295107766e+00;5,40117205433579e+00;;;120040;RIO BRANCO;12;AC;407319;0;26;2021;incidência
;;;;;;;;6,62871115759393e+00;6,62871115759393e+00;5,40117205433579e+00;;;120040;RIO BRANCO;12;AC;407319;0;27;2021;incidência
;;;;;;;;5,40117205433579e+00;5,40117205433579e+00;6,62871115759393e+00;;;120040;RIO BRANCO;12;AC;407319;0;28;2021;incidência
;;;;;;;;7,61074244020043e+00;7,61074244020043e+00;5,40117205433579e+00;;;120040;RIO BRANCO;12;AC;407319;0;29;2021;incidência
;;;;;;;;3,19160166847115e+00;3,19160166847115e+00;4,41914077172928e+00;;;120040;RIO BRANCO;12;AC;407319;0;30;2021;incidência
;;;;;;;;2,20957038586464e+00;2,20957038586464e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;31;2021;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;32;2021;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;33;2021;incidência
;;;;;;;;1,47304692390976e+00;1,47304692390976e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;34;2021;incidência
;;;;;;;;1,47304692390976e+00;1,47304692390976e+00;1,71855474456139e+00;;;120040;RIO BRANCO;12;AC;407319;0;35;2021;incidência
;;;;;;;;2,20957038586464e+00;2,20957038586464e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;36;2021;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;37;2021;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;2,45507820651627e+00;;;120040;RIO BRANCO;12;AC;407319;0;38;2021;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;39;2021;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;1,96406256521301e+00;;;120040;RIO BRANCO;12;AC;407319;0;40;2021;incidência
;;;;;;;;1,71855474456139e+00;1,71855474456139e+00;1,96406256521301e+00;;;120040;RIO BRANCO;12;AC;407319;0;41;2021;incidência
;;;;;;;;2,45507820651627e+00;2,45507820651627e+00;1,96406256521301e+00;;;120040;RIO BRANCO;12;AC;407319;0;42;2021;incidência
;;;;;;;;1,71855474456139e+00;1,71855474456139e+00;1,71855474456139e+00;;;120040;RIO BRANCO;12;AC;407319;0;43;2021;incidência
;;;;;;;;7,36523461954881e-01;7,36523461954881e-01;1,22753910325813e+00;;;120040;RIO BRANCO;12;AC;407319;0;44;2021;incidência
;;;;;;;;1,47304692390976e+00;1,47304692390976e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;45;2021;incidência
;;;;;;;;4,41914077172928e+00;4,41914077172928e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;46;2021;incidência
;;;;;;;;9,82031282606507e-01;9,82031282606507e-01;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;47;2021;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;48;2021;incidência
;;;;;;;;3,19160166847115e+00;3,19160166847115e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;49;2021;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;3,68261730977440e+00;;;120040;RIO BRANCO;12;AC;407319;0;50;2021;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;4,66464859238091e+00;;;120040;RIO BRANCO;12;AC;407319;0;51;2021;incidência
;;;;;;;;6,13769551629067e+00;6,13769551629067e+00;6,38320333694230e+00;;;120040;RIO BRANCO;12;AC;407319;0;52;2021;incidência
;;;;;;;;8,34726590215531e+00;8,34726590215531e+00;7,85625026085206e+00;;;120040;RIO BRANCO;12;AC;407319;0;1;2022;incidência
;;;;;;;;9,32929718476182e+00;9,32929718476182e+00;8,83828154345857e+00;;;120040;RIO BRANCO;12;AC;407319;0;2;2022;incidência
;;;;;;;;8,83828154345857e+00;8,83828154345857e+00;8,83828154345857e+00;;;120040;RIO BRANCO;12;AC;407319;0;3;2022;incidência
;;;;;;;;8,10175808150369e+00;8,10175808150369e+00;8,34726590215531e+00;;;120040;RIO BRANCO;12;AC;407319;0;4;2022;incidência
;;;;;;;;8,34726590215531e+00;8,34726590215531e+00;7,11972679889718e+00;;;120040;RIO BRANCO;12;AC;407319;0;5;2022;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;6,13769551629067e+00;;;120040;RIO BRANCO;12;AC;407319;0;6;2022;incidência
;;;;;;;;4,91015641303254e+00;4,91015641303254e+00;3,92812513042603e+00;;;120040;RIO BRANCO;12;AC;407319;0;7;2022;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;8;2022;incidência
;;;;;;;;9,82031282606507e-01;9,82031282606507e-01;1,71855474456139e+00;;;120040;RIO BRANCO;12;AC;407319;0;9;2022;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;1,71855474456139e+00;;;120040;RIO BRANCO;12;AC;407319;0;10;2022;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;2,20957038586464e+00;;;120040;RIO BRANCO;12;AC;407319;0;11;2022;incidência
;;;;;;;;2,70058602716790e+00;2,70058602716790e+00;2,70058602716790e+00;;;120040;RIO BRANCO;12;AC;407319;0;12;2022;incidência
;;;;;;;;3,19160166847115e+00;3,19160166847115e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;13;2022;incidência
;;;;;;;;3,68261730977440e+00;3,68261730977440e+00;2,94609384781952e+00;;;120040;RIO BRANCO;12;AC;407319;0;14;2022;incidência
;;;;;;;;1,96406256521301e+00;1,96406256521301e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;15;2022;incidência
;;;;;;;;4,66464859238091e+00;4,66464859238091e+00;3,19160166847115e+00;;;120040;RIO BRANCO;12;AC;407319;0;16;2022;incidência
;;;;;;;;2,94609384781952e+00;2,94609384781952e+00;4,41914077172928e+00;;;120040;RIO BRANCO;12;AC;407319;0;17;2022;incidência
;;;;;;;;5,64667987498742e+00;5,64667987498742e+00;3,43710948912278e+00;;;120040;RIO BRANCO;12;AC;407319;0;18;2022;incidência
;;;;;;;;1,47304692390976e+00;1,47304692390976e+00;4,91015641303254e+00;;;120040;RIO BRANCO;12;AC;407319;0;19;2022;incidência
;;;;;;;;7,36523461954881e+00;7,36523461954881e+00;4,91015641303254e+00;;;120040;RIO BRANCO;12;AC;407319;0;20;2022;incidência
;;;;;;;;5,89218769563904e+00;5,89218769563904e+00;6,38320333694230e+00;;;120040;RIO BRANCO;12;AC;407319;0;21;2022;incidência
;;;;;;;;5,64667987498742e+00;5,64667987498742e+00;6,87421897824555e+00;;;120040;RIO BRANCO;12;AC;407319;0;22;2022;incidência
;;;;;;;;9,32929718476182e+00;9,32929718476182e+00;6,13769551629067e+00;;;120040;RIO BRANCO;12;AC;407319;0;23;2022;incidência
