fx_etaria;casos_notificados;mediana_da_estimativa;Q1;Q3;IC80I;IC80S;IC90I;IC90S;LI;LS;media_movel;CO_MUN_RES;CO_MUN_RES_nome;CO_UF;DS_UF_SIGLA;epiweek;epiyear
50 a 64;7;7;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;15;2022
50 a 64;10;10;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;16;2022
50 a 64;5;5;;;;;;;;;8;330455;RIO DE JANEIRO;33;RJ;17;2022
50 a 64;8;8;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;18;2022
50 a 64;8;8;;;;;;;;;9;330455;RIO DE JANEIRO;33;RJ;19;2022
50 a 64;10;10;;;;;;;;;11;330455;RIO DE JANEIRO;33;RJ;20;2022
50 a 64;14;14;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;21;2022
50 a 64;12;12;;;;;;;;;15;330455;RIO DE JANEIRO;33;RJ;22;2022
50 a 64;20;20;;;;;;;;;19;330455;RIO DE JANEIRO;33;RJ;23;2022
50 a 64;24;24;;;;;;;;;26;330455;RIO DE JANEIRO;33;RJ;24;2022
50 a 64;33;33;;;;;;;;;23;330455;RIO DE JANEIRO;33;RJ;25;2022
50 a 64;11;11;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;26;2022
50 a 64;6;6;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;27;2022
50 a 64;2;2;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;28;2022
50 a 64;9;9;;;;;;;;;8;330455;RIO DE JANEIRO;33;RJ;29;2022
50 a 64;13;13;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;30;2022
50 a 64;8;8;;;;;;;;;8;330455;RIO DE JANEIRO;33;RJ;31;2022
50 a 64;2;2;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;32;2022
50 a 64;6;6;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;33;2022
50 a 64;2;2;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;34;2022
50 a 64;6;6;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;35;2022
50 a 64;2;2;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;36;2022
50 a 64;2;2;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;37;2022
50 a 64;2;2;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;38;2022
50 a 64;4;4;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;39;2022
50 a 64;5;5;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;40;2022
50 a 64;4;4;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;41;2022
50 a 64;2;2;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;42;2022
50 a 64;8;8;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;43;2022
50 a 64;8;8;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;44;2022
50 a 64;13;13;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;45;2022
50 a 64;29;29;;;;;;;;;19;330455;RIO DE JANEIRO;33;RJ;46;2022
50 a 64;14;14;;;;;;;;;17;330455;RIO DE JANEIRO;33;RJ;47;2022
50 a 64;8;8;;;;;;;;;9;330455;RIO DE JANEIRO;33;RJ;48;2022
50 a 64;6;6;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;49;2022
50 a 64;1;1;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;50;2022
50 a 64;4;4;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;51;2022
50 a 64;5;5;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;52;2022
50 a 64;4;4;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;1;2023
50 a 64;4;4;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;2;2023
50 a 64;3;3;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;3;2023
50 a 64;1;1;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;4;2023
50 a 64;2;2;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;5;2023
50 a 64;6;6;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;6;2023
50 a 64;4;4;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;7;2023
50 a 64;5;5;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;8;2023
50 a 64;8;8;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;9;2023
50 a 64;3;3;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;10;2023
50 a 64;5;5;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;11;2023
50 a 64;5;5;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;12;2023
50 a 64;4;4;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;13;2023
50 a 64;4;4;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;14;2023
50 a 64;6;6;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;15;2023
50 a 64;6;6;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;16;2023
50 a 64;2;2;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;17;2023
50 a 64;5;5;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;18;2023
50 a 64;5;5;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;19;2023
50 a 64;12;12;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;20;2023
50 a 64;4;4;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;21;2023
50 a 64;6;6;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;22;2023
50 a 64;11;11;;;;;;;;;9;330455;RIO DE JANEIRO;33;RJ;23;2023
50 a 64;9;9;;;;;;;;;9;330455;RIO DE JANEIRO;33;RJ;24;2023
50 a 64;8;8;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;25;2023
50 a 64;3;3;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;26;2023
50 a 64;6;6;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;27;2023
50 a 64;5;5;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;28;2023
50 a 64;3;3;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;29;2023
50 a 64;6;6;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;30;2023
50 a 64;6;6;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;31;2023
50 a 64;5;5;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;32;2023
50 a 64;2;2;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;33;2023
50 a 64;6;6;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;34;2023
50 a 64;5;5;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;35;2023
50 a 64;5;5;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;36;2023
50 a 64;6;6;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;37;2023
50 a 64;6;6;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;38;2023
50 a 64;5;5;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;39;2023
50 a 64;3;3;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;40;2023
50 a 64;5;5;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;41;2023
50 a 64;6;6;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;42;2023
50 a 64;8;8;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;43;2023
50 a 64;1;1;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;44;2023
50 a 64;3;3;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;45;2023
50 a 64;6;6;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;46;2023
50 a 64;3;3;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;47;2023
50 a 64;1;1;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;48;2023
50 a 64;1;1;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;49;2023
50 a 64;3;3;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;50;2023
50 a 64;1;1;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;51;2023
50 a 64;4;4;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;52;2023
50 a 64;5;5;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;1;2024
50 a 64;1;1;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;2;2024
50 a 64;1;1;;;;;;;;;1;330455;RIO DE JANEIRO;33;RJ;3;2024
50 a 64;1;1;;;;;;;;;1;330455;RIO DE JANEIRO;33;RJ;4;2024
50 a 64;2;2;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;5;2024
50 a 64;3;3;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;6;2024
50 a 64;5;5;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;7;2024
50 a 64;6;6;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;8;2024
50 a 64;5;5;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;9;2024
50 a 64;2;2;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;10;2024
50 a 64;4;4;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;11;2024
50 a 64;7;7;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;12;2024
50 a 64;2;2;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;13;2024
50 a 64;5;5;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;14;2024
50 a 64;3;3;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;15;2024
50 a 64;4;4;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;16;2024
50 a 64;5;5;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;17;2024
50 a 64;5;5;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;18;2024
50 a 64;5;5;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;19;2024
50 a 64;7;7;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;20;2024
50 a 64;3;3;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;21;2024
50 a 64;2;2;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;22;2024
50 a 64;3;3;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;23;2024
50 a 64;1;1;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;24;2024
50 a 64;2;2;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;25;2024
50 a 64;2;2;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;26;2024
50 a 64;1;1;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;27;2024
50 a 64;5;5;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;28;2024
50 a 64;1;1;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;29;2024
50 a 64;5;5;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;30;2024
50 a 64;0;0;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;31;2024
50 a 64;2;2;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;32;2024
50 a 64;5;5;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;33;2024
50 a 64;4;4;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;34;2024
50 a 64;3;3;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;35;2024
50 a 64;1;1;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;36;2024
50 a 64;3;3;;;;;;;;;1;330455;RIO DE JANEIRO;33;RJ;37;2024
50 a 64;0;0;;;;;;;;;1;330455;RIO DE JANEIRO;33;RJ;38;2024
50 a 64;0;0;;;;;;;;;0;330455;RIO DE JANEIRO;33;RJ;39;2024
50 a 64;1;1;;;;;;;;;1;330455;RIO DE JANEIRO;33;RJ;40;2024
50 a 64;1;1;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;41;2024
50 a 64;6;6;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;42;2024
50 a 64;4;4;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;43;2024
50 a 64;4;4;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;44;2024
50 a 64;5;5;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;45;2024
50 a 64;6;6;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;46;2024
50 a 64;6;6;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;47;2024
50 a 64;7;7;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;48;2024
50 a 64;2;2;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;49;2024
50 a 64;6;6;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;50;2024
50 a 64;1;1;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;51;2024
50 a 64;2;2;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;52;2024
50 a 64;6;6;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;1;2025
50 a 64;4;4;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;2;2025
50 a 64;1;1;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;3;2025
50 a 64;1;1;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;4;2025
50 a 64;6;6;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;5;2025
50 a 64;2;2;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;6;2025
50 a 64;0;0;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;7;2025
50 a 64;4;4;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;8;2025
50 a 64;1;1;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;9;2025
50 a 64;3;3;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;10;2025
50 a 64;2;2;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;11;2025
50 a 64;2;2;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;12;2025
50 a 64;2;2;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;13;2025
50 a 64;6;6;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;14;2025
50 a 64;4;4;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;15;2025
50 a 64;8;8;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;16;2025
50 a 64;9;9;;;;;;;;;9;330455;RIO DE JANEIRO;33;RJ;17;2025
50 a 64;10;10;;;;;;;;;8;330455;RIO DE JANEIRO;33;RJ;18;2025
50 a 64;5;5;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;19;2025
50 a 64;6;6;;;;;;;;;7;330455;RIO DE JANEIRO;33;RJ;20;2025
50 a 64;10;10;;;;;;;;;10;330455;RIO DE JANEIRO;33;RJ;21;2025
50 a 64;15;15;;;;;;;;;14;330455;RIO DE JANEIRO;33;RJ;22;2025
50 a 64;16;16;;;;;;;;;12;330455;RIO DE JANEIRO;33;RJ;23;2025
50 a 64;6;6;;;;;;;;;8;330455;RIO DE JANEIRO;33;RJ;24;2025
50 a 64;3;3;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;25;2025
50 a 64;7;7;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;26;2025
50 a 64;5;5;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;27;2025
50 a 64;6;6;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;28;2025
50 a 64;8;8;;;;;;;;;8;330455;RIO DE JANEIRO;33;RJ;29;2025
50 a 64;11;11;;;;;;;;;8;330455;RIO DE JANEIRO;33;RJ;30;2025
50 a 64;6;6;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;31;2025
50 a 64;1;1;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;32;2025
50 a 64;8;8;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;33;2025
50 a 64;3;3;;;;;;;;;6;330455;RIO DE JANEIRO;33;RJ;34;2025
50 a 64;6;6;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;35;2025
50 a 64;1;1;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;36;2025
50 a 64;5;5;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;37;2025
50 a 64;3;3;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;38;2025
50 a 64;6;6;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;39;2025
50 a 64;5;5;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;40;2025
50 a 64;5;5;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;41;2025
50 a 64;3;3;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;42;2025
50 a 64;5;5;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;43;2025
50 a 64;2;2;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;44;2025
50 a 64;4;4;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;45;2025
50 a 64;4;4;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;46;2025
50 a 64;3;3;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;47;2025
50 a 64;2;2;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;48;2025
50 a 64;6;6;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;49;2025
50 a 64;4;4;;;;;;;;;5;330455;RIO DE JANEIRO;33;RJ;50;2025
50 a 64;4;4;;;;;;;;;3;330455;RIO DE JANEIRO;33;RJ;51;2025
50 a 64;1;1;;;;;;;;;2;330455;RIO DE JANEIRO;33;RJ;52;2025
50 a 64;1;1;1;1;1;1;1;1;1;2;2;330455;RIO DE JANEIRO;33;RJ;53;2025
50 a 64;4;4;4;4;4;4;4;5;4;5;3;330455;RIO DE JANEIRO;33;RJ;1;2026
50 a 64;3;3;3;3;3;4;3;4;3;4;3;330455;RIO DE JANEIRO;33;RJ;2;2026
50 a 64;2;2;2;2;2;3;2;3;2;4;2;330455;RIO DE JANEIRO;33;RJ;3;2026
50 a 64;1;1;1;2;1;2;1;3;1;3;3;330455;RIO DE JANEIRO;33;RJ;4;2026
50 a 64;6;6;6;7;6;8;6;8;6;9;4;330455;RIO DE JANEIRO;33;RJ;5;2026
50 a 64;3;5;4;6;3;7;3;8;3;9;6;330455;RIO DE JANEIRO;33;RJ;6;2026
50 a 64;2;6;4;7;3;10;3;12;2;14;;330455;RIO DE JANEIRO;33;RJ;7;2026
65+;1;1;;;;;;;;;;330455;RIO DE JANEIRO;33;RJ;1;2020
65+;0;0;;;;;;;;;0;330455;RIO DE JANEIRO;33;RJ;2;2020
65+;0;0;;;;;;;;;0;330455;RIO DE JANEIRO;33;RJ;3;2020
65+;0;0;;;;;;;;;0;330455;RIO DE JANEIRO;33;RJ;4;2020
65+;0;0;;;;;;;;;0;330455;RIO DE JANEIRO;33;RJ;5;2020
65+;1;1;;;;;;;;;0;330455;RIO DE JANEIRO;33;RJ;6;2020
65+;0;0;;;;;;;;;1;330455;RIO DE JANEIRO;33;RJ;7;2020
65+;2;2;;;;;;;;;1;330455;RIO DE JANEIRO;33;RJ;8;2020
65+;1;1;;;;;;;;;4;330455;RIO DE JANEIRO;33;RJ;9;2020
65+;8;8;;;;;;;;;20;330455;RIO DE JANEIRO;33;RJ;10;2020
65+;50;50;;;;;;;;;62;330455;RIO DE JANEIRO;33;RJ;11;2020
65+;128;128;;;;;;;;;121;330455;RIO DE JANEIRO;33;RJ;12;2020
65+;185;185;;;;;;;;;201;330455;RIO DE JANEIRO;33;RJ;13;2020
65+;291;291;;;;;;;;;311;330455;RIO DE JANEIRO;33;RJ;14;2020
65+;458;458;;;;;;;;;450;330455;RIO DE JANEIRO;33;RJ;15;2020
65+;601;601;;;;;;;;;613;330455;RIO DE JANEIRO;33;RJ;16;2020
65+;780;780;;;;;;;;;746;330455;RIO DE JANEIRO;33;RJ;17;2020
65+;858;858;;;;;;;;;764;330455;RIO DE JANEIRO;33;RJ;18;2020
65+;653;653;;;;;;;;;696;330455;RIO DE JANEIRO;33;RJ;19;2020
65+;578;578;;;;;;;;;542;330455;RIO DE JANEIRO;33;RJ;20;2020
65+;394;394;;;;;;;;;409;330455;RIO DE JANEIRO;33;RJ;21;2020
65+;255;255;;;;;;;;;300;330455;RIO DE JANEIRO;33;RJ;22;2020
65+;250;250;;;;;;;;;232;330455;RIO DE JANEIRO;33;RJ;23;2020
65+;192;192;;;;;;;;;203;330455;RIO DE JANEIRO;33;RJ;24;2020
65+;167;167;;;;;;;;;158;330455;RIO DE JANEIRO;33;RJ;25;2020
65+;115;115;;;;;;;;;146;330455;RIO DE JANEIRO;33;RJ;26;2020
65+;157;157;;;;;;;;;135;330455;RIO DE JANEIRO;33;RJ;27;2020
65+;133;133;;;;;;;;;138;330455;RIO DE JANEIRO;33;RJ;28;2020
65+;123;123;;;;;;;;;134;330455;RIO DE JANEIRO;33;RJ;29;2020
65+;147;147;;;;;;;;;139;330455;RIO DE JANEIRO;33;RJ;30;2020
65+;147;147;;;;;;;;;143;330455;RIO DE JANEIRO;33;RJ;31;2020
65+;135;135;;;;;;;;;144;330455;RIO DE JANEIRO;33;RJ;32;2020
65+;151;151;;;;;;;;;146;330455;RIO DE JANEIRO;33;RJ;33;2020
65+;151;151;;;;;;;;;160;330455;RIO DE JANEIRO;33;RJ;34;2020
65+;179;179;;;;;;;;;177;330455;RIO DE JANEIRO;33;RJ;35;2020
65+;202;202;;;;;;;;;186;330455;RIO DE JANEIRO;33;RJ;36;2020
65+;178;178;;;;;;;;;184;330455;RIO DE JANEIRO;33;RJ;37;2020
65+;173;173;;;;;;;;;172;330455;RIO DE JANEIRO;33;RJ;38;2020
65+;166;166;;;;;;;;;171;330455;RIO DE JANEIRO;33;RJ;39;2020
65+;174;174;;;;;;;;;171;330455;RIO DE JANEIRO;33;RJ;40;2020
65+;172;172;;;;;;;;;172;330455;RIO DE JANEIRO;33;RJ;41;2020
65+;169;169;;;;;;;;;164;330455;RIO DE JANEIRO;33;RJ;42;2020
65+;152;152;;;;;;;;;181;330455;RIO DE JANEIRO;33;RJ;43;2020
65+;221;221;;;;;;;;;221;330455;RIO DE JANEIRO;33;RJ;44;2020
65+;289;289;;;;;;;;;284;330455;RIO DE JANEIRO;33;RJ;45;2020
65+;343;343;;;;;;;;;357;330455;RIO DE JANEIRO;33;RJ;46;2020
65+;439;439;;;;;;;;;413;330455;RIO DE JANEIRO;33;RJ;47;2020
65+;456;456;;;;;;;;;463;330455;RIO DE JANEIRO;33;RJ;48;2020
65+;495;495;;;;;;;;;466;330455;RIO DE JANEIRO;33;RJ;49;2020
65+;447;447;;;;;;;;;441;330455;RIO DE JANEIRO;33;RJ;50;2020
65+;380;380;;;;;;;;;383;330455;RIO DE JANEIRO;33;RJ;51;2020
65+;321;321;;;;;;;;;345;330455;RIO DE JANEIRO;33;RJ;52;2020
65+;333;333;;;;;;;;;318;330455;RIO DE JANEIRO;33;RJ;53;2020
65+;301;301;;;;;;;;;290;330455;RIO DE JANEIRO;33;RJ;1;2021
65+;236;236;;;;;;;;;245;330455;RIO DE JANEIRO;33;RJ;2;2021
65+;199;199;;;;;;;;;196;330455;RIO DE JANEIRO;33;RJ;3;2021
65+;154;154;;;;;;;;;177;330455;RIO DE JANEIRO;33;RJ;4;2021
65+;177;177;;;;;;;;;163;330455;RIO DE JANEIRO;33;RJ;5;2021
65+;159;159;;;;;;;;;174;330455;RIO DE JANEIRO;33;RJ;6;2021
65+;186;186;;;;;;;;;183;330455;RIO DE JANEIRO;33;RJ;7;2021
65+;203;203;;;;;;;;;234;330455;RIO DE JANEIRO;33;RJ;8;2021
65+;312;312;;;;;;;;;297;330455;RIO DE JANEIRO;33;RJ;9;2021
65+;377;377;;;;;;;;;377;330455;RIO DE JANEIRO;33;RJ;10;2021
65+;442;442;;;;;;;;;406;330455;RIO DE JANEIRO;33;RJ;11;2021
65+;398;398;;;;;;;;;405;330455;RIO DE JANEIRO;33;RJ;12;2021
65+;374;374;;;;;;;;;364;330455;RIO DE JANEIRO;33;RJ;13;2021
65+;321;321;;;;;;;;;316;330455;RIO DE JANEIRO;33;RJ;14;2021
65+;254;254;;;;;;;;;277;330455;RIO DE JANEIRO;33;RJ;15;2021
65+;256;256;;;;;;;;;247;330455;RIO DE JANEIRO;33;RJ;16;2021
65+;232;232;;;;;;;;;223;330455;RIO DE JANEIRO;33;RJ;17;2021
65+;181;181;;;;;;;;;210;330455;RIO DE JANEIRO;33;RJ;18;2021
65+;217;217;;;;;;;;;187;330455;RIO DE JANEIRO;33;RJ;19;2021
65+;163;163;;;;;;;;;173;330455;RIO DE JANEIRO;33;RJ;20;2021
65+;139;139;;;;;;;;;155;330455;RIO DE JANEIRO;33;RJ;21;2021
65+;164;164;;;;;;;;;136;330455;RIO DE JANEIRO;33;RJ;22;2021
65+;105;105;;;;;;;;;129;330455;RIO DE JANEIRO;33;RJ;23;2021
65+;119;119;;;;;;;;;121;330455;RIO DE JANEIRO;33;RJ;24;2021
65+;138;138;;;;;;;;;137;330455;RIO DE JANEIRO;33;RJ;25;2021
65+;155;155;;;;;;;;;160;330455;RIO DE JANEIRO;33;RJ;26;2021
65+;187;187;;;;;;;;;177;330455;RIO DE JANEIRO;33;RJ;27;2021
65+;189;189;;;;;;;;;192;330455;RIO DE JANEIRO;33;RJ;28;2021
65+;199;199;;;;;;;;;221;330455;RIO DE JANEIRO;33;RJ;29;2021
65+;274;274;;;;;;;;;284;330455;RIO DE JANEIRO;33;RJ;30;2021
65+;380;380;;;;;;;;;350;330455;RIO DE JANEIRO;33;RJ;31;2021
65+;397;397;;;;;;;;;378;330455;RIO DE JANEIRO;33;RJ;32;2021
65+;356;356;;;;;;;;;366;330455;RIO DE JANEIRO;33;RJ;33;2021
65+;344;344;;;;;;;;;316;330455;RIO DE JANEIRO;33;RJ;34;2021
65+;247;247;;;;;;;;;272;330455;RIO DE JANEIRO;33;RJ;35;2021
65+;224;224;;;;;;;;;214;330455;RIO DE JANEIRO;33;RJ;36;2021
65+;171;171;;;;;;;;;172;330455;RIO DE JANEIRO;33;RJ;37;2021
65+;122;122;;;;;;;;;131;330455;RIO DE JANEIRO;33;RJ;38;2021
65+;100;100;;;;;;;;;96;330455;RIO DE JANEIRO;33;RJ;39;2021
65+;65;65;;;;;;;;;73;330455;RIO DE JANEIRO;33;RJ;40;2021
65+;54;54;;;;;;;;;54;330455;RIO DE JANEIRO;33;RJ;41;2021
65+;44;44;;;;;;;;;43;330455;RIO DE JANEIRO;33;RJ;42;2021
65+;30;30;;;;;;;;;34;330455;RIO DE JANEIRO;33;RJ;43;2021
65+;28;28;;;;;;;;;30;330455;RIO DE JANEIRO;33;RJ;44;2021
65+;33;33;;;;;;;;;32;330455;RIO DE JANEIRO;33;RJ;45;2021
65+;35;35;;;;;;;;;46;330455;RIO DE JANEIRO;33;RJ;46;2021
65+;70;70;;;;;;;;;86;330455;RIO DE JANEIRO;33;RJ;47;2021
65+;152;152;;;;;;;;;132;330455;RIO DE JANEIRO;33;RJ;48;2021
65+;173;173;;;;;;;;;145;330455;RIO DE JANEIRO;33;RJ;49;2021
65+;111;111;;;;;;;;;131;330455;RIO DE JANEIRO;33;RJ;50;2021
65+;108;108;;;;;;;;;107;330455;RIO DE JANEIRO;33;RJ;51;2021
65+;101;101;;;;;;;;;122;330455;RIO DE JANEIRO;33;RJ;52;2021
