SG_UF_NOT;fx_etaria;SRAG;SARS2;VSR;FLU;FLU_A;FLU_AH1N1;FLU_AH3N2;FLU_ANSUBTPD;FLU_ANSUBTPV;FLU_AINC;FLU_AOUT;FLU_B;FLU_BVIC;FLU_BYAM;FLU_BNLIN;FLU_BINC;FLU_BOUT;RINO;ADNO;BOCA;METAP;PARA1;PARA2;PARA3;PARA4;OUTROS;positivos;negativos;aguardando;DS_UF_SIGLA;epiyear;epiweek;Semana epidemiológica;Ano epidemiológico
32;65+;13;1;1;2;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;7;0;ES;2023;18;18;2023
32;65+;10;3;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;ES;2023;19;19;2023
32;65+;23;4;0;4;4;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;14;0;ES;2023;20;20;2023
32;65+;13;1;0;3;3;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;0;ES;2023;21;21;2023
32;65+;11;2;1;2;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;5;0;ES;2023;22;22;2023
32;65+;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;ES;2023;23;23;2023
32;65+;13;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;ES;2023;24;24;2023
32;65+;10;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;ES;2023;25;25;2023
32;65+;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;ES;2023;26;26;2023
32;65+;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;ES;2023;27;27;2023
32;65+;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;ES;2023;28;28;2023
32;65+;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;ES;2023;29;29;2023
32;65+;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;ES;2023;30;30;2023
32;65+;9;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;ES;2023;31;31;2023
32;65+;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;ES;2023;32;32;2023
32;65+;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;0;ES;2023;33;33;2023
32;65+;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;ES;2023;34;34;2023
32;65+;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;ES;2023;35;35;2023
32;65+;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;ES;2023;36;36;2023
32;65+;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;ES;2023;37;37;2023
32;65+;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;ES;2023;38;38;2023
32;65+;10;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;ES;2023;39;39;2023
32;65+;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;ES;2023;40;40;2023
32;65+;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;ES;2023;41;41;2023
32;65+;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;ES;2023;42;42;2023
32;65+;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;ES;2023;43;43;2023
32;65+;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;ES;2023;44;44;2023
32;65+;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;ES;2023;45;45;2023
32;65+;8;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;ES;2023;46;46;2023
32;65+;5;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;ES;2023;47;47;2023
32;65+;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;ES;2023;48;48;2023
32;65+;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;ES;2023;49;49;2023
32;65+;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;ES;2023;50;50;2023
32;65+;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;ES;2023;51;51;2023
32;65+;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;ES;2023;52;52;2023
32;65+;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;ES;2024;1;1;2024
32;65+;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;ES;2024;2;2;2024
32;65+;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;ES;2024;3;3;2024
32;65+;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;ES;2024;4;4;2024
32;65+;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;ES;2024;5;5;2024
32;65+;11;7;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;ES;2024;6;6;2024
32;65+;16;8;1;3;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;0;ES;2024;7;7;2024
32;65+;5;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;ES;2024;8;8;2024
32;65+;14;10;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;ES;2024;9;9;2024
32;65+;9;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;ES;2024;10;10;2024
32;65+;5;1;0;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;ES;2024;11;11;2024
32;65+;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;ES;2024;12;12;2024
32;65+;7;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;ES;2024;13;13;2024
32;65+;10;1;1;3;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;ES;2024;14;14;2024
32;65+;13;1;0;8;8;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;ES;2024;15;15;2024
32;65+;14;1;0;9;9;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;ES;2024;16;16;2024
32;65+;10;0;1;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;4;0;ES;2024;17;17;2024
32;65+;17;0;2;7;7;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6;0;ES;2024;18;18;2024
32;65+;10;1;1;4;4;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;ES;2024;19;19;2024
32;65+;11;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;ES;2024;20;20;2024
32;65+;15;1;3;5;5;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;ES;2024;21;21;2024
32;65+;10;0;0;4;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;ES;2024;22;22;2024
32;65+;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;ES;2024;23;23;2024
32;65+;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;ES;2024;24;24;2024
32;65+;11;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;ES;2024;25;25;2024
32;65+;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;ES;2024;26;26;2024
32;65+;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;ES;2024;27;27;2024
32;65+;9;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;5;0;ES;2024;28;28;2024
32;65+;8;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;ES;2024;29;29;2024
32;65+;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;ES;2024;30;30;2024
32;65+;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;ES;2024;31;31;2024
32;65+;11;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;ES;2024;32;32;2024
32;65+;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;13;0;ES;2024;33;33;2024
32;65+;13;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;0;ES;2024;34;34;2024
32;65+;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;ES;2024;35;35;2024
32;65+;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15;0;ES;2024;36;36;2024
32;65+;11;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;ES;2024;37;37;2024
32;65+;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;3;0;ES;2024;38;38;2024
32;65+;8;0;0;2;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;ES;2024;39;39;2024
32;65+;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;9;0;ES;2024;40;40;2024
32;65+;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;2;0;ES;2024;41;41;2024
32;65+;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;3;0;ES;2024;42;42;2024
32;65+;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;ES;2024;43;43;2024
32;65+;10;4;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;ES;2024;44;44;2024
32;65+;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;ES;2024;45;45;2024
32;65+;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;ES;2024;46;46;2024
32;65+;6;1;0;2;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;4;1;0;ES;2024;47;47;2024
32;65+;10;2;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;ES;2024;48;48;2024
32;65+;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;ES;2024;49;49;2024
32;65+;4;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;ES;2024;50;50;2024
32;65+;9;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;ES;2024;51;51;2024
32;65+;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;0;ES;2024;52;52;2024
32;65+;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;ES;2025;1;1;2025
32;65+;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;ES;2025;2;2;2025
32;65+;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;ES;2025;3;3;2025
32;65+;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;ES;2025;4;4;2025
32;65+;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;ES;2025;5;5;2025
32;65+;10;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;0;ES;2025;6;6;2025
32;65+;9;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;ES;2025;7;7;2025
32;65+;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;ES;2025;8;8;2025
32;65+;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;ES;2025;9;9;2025
32;65+;10;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;ES;2025;10;10;2025
32;65+;10;2;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;ES;2025;11;11;2025
32;65+;15;1;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;8;0;ES;2025;12;12;2025
32;65+;11;2;0;3;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;0;ES;2025;13;13;2025
32;65+;23;2;0;10;10;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;0;ES;2025;14;14;2025
32;65+;15;1;0;5;5;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;0;ES;2025;15;15;2025
32;65+;18;0;0;10;10;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7;0;ES;2025;16;16;2025
32;65+;26;2;0;18;18;13;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6;0;ES;2025;17;17;2025
32;65+;28;1;1;12;12;10;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;14;9;0;ES;2025;18;18;2025
32;65+;45;0;3;19;19;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;20;0;ES;2025;19;19;2025
32;65+;31;1;1;16;16;14;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;11;0;ES;2025;20;20;2025
32;65+;48;2;7;16;16;13;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;21;0;ES;2025;21;21;2025
32;65+;35;0;3;17;17;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;13;0;ES;2025;22;22;2025
32;65+;28;0;4;9;9;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;0;ES;2025;23;23;2025
32;65+;28;1;3;7;7;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;12;0;ES;2025;24;24;2025
32;65+;23;0;2;5;5;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;14;0;ES;2025;25;25;2025
32;65+;20;0;3;3;3;1;1;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;10;9;0;ES;2025;26;26;2025
32;65+;27;1;2;2;2;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;8;13;0;ES;2025;27;27;2025
32;65+;25;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;8;12;0;ES;2025;28;28;2025
32;65+;23;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;8;14;0;ES;2025;29;29;2025
32;65+;20;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;10;0;ES;2025;30;30;2025
32;65+;19;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;12;0;ES;2025;31;31;2025
32;65+;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0;ES;2025;32;32;2025
32;65+;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;14;0;ES;2025;33;33;2025
32;65+;22;3;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;6;13;0;ES;2025;34;34;2025
32;65+;17;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;0;ES;2025;35;35;2025
32;65+;23;4;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;10;13;0;ES;2025;36;36;2025
32;65+;23;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;5;16;0;ES;2025;37;37;2025
32;65+;21;3;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;16;0;ES;2025;38;38;2025
32;65+;26;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;7;18;0;ES;2025;39;39;2025
32;65+;21;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;8;12;0;ES;2025;40;40;2025
32;65+;16;4;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;7;9;0;ES;2025;41;41;2025
32;65+;15;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;4;11;0;ES;2025;42;42;2025
32;65+;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;0;ES;2025;43;43;2025
32;65+;15;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11;0;ES;2025;44;44;2025
32;65+;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;18;0;ES;2025;45;45;2025
32;65+;15;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;0;ES;2025;46;46;2025
32;65+;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;4;1;0;ES;2025;47;47;2025
32;65+;9;0;0;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;5;0;ES;2025;48;48;2025
32;65+;14;3;0;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;0;ES;2025;49;49;2025
32;65+;14;4;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;7;0;ES;2025;50;50;2025
32;65+;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;6;0;ES;2025;51;51;2025
32;65+;4;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;ES;2025;52;52;2025
32;65+;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;ES;2025;53;53;2025
32;65+;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0;ES;2026;1;1;2026
32;65+;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;ES;2026;2;2;2026
32;65+;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;ES;2026;3;3;2026
32;65+;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;2;0;ES;2026;4;4;2026
32;65+;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;3;0;ES;2026;5;5;2026
32;65+;3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;ES;2026;6;6;2026
32;65+;7;2;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;2;0;ES;2026;7;7;2026
32;65+;11;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;6;0;ES;2026;8;8;2026
32;65+;10;1;0;2;2;0;1;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;7;3;0;ES;2026;9;9;2026
32;65+;10;2;0;2;1;0;1;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;2;6;3;0;ES;2026;10;10;2026
32;65+;9;1;0;4;3;0;2;1;0;0;0;1;0;0;1;0;0;3;0;0;0;0;0;0;0;1;6;3;0;ES;2026;11;11;2026
32;65+;14;2;0;3;3;0;3;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;10;4;0;ES;2026;12;12;2026
32;65+;13;1;0;6;6;0;3;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;8;5;0;ES;2026;13;13;2026
32;65+;10;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;ES;2026;14;14;2026
32;65+;16;2;2;8;8;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;0;ES;2026;15;15;2026
32;65+;10;0;3;3;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;ES;2026;16;16;2026
32;65+;7;1;1;4;4;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;1;0;ES;2026;17;17;2026
32;65+;20;1;2;6;6;0;5;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;10;10;0;ES;2026;18;18;2026
32;65+;8;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0;ES;2026;19;19;2026
32;65+;9;0;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;4;0;ES;2026;20;20;2026
32;65+;10;2;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;1;8;2;0;ES;2026;21;21;2026
32;65+;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;5;11;0;ES;2026;22;22;2026
32;65+;7;0;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;ES;2026;23;23;2026
32;65+;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;2;0;ES;2026;24;24;2026
32;65+;13;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;7;0;ES;2026;25;25;2026
32;65+;12;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;4;1;0;0;0;0;0;0;1;7;5;0;ES;2026;26;26;2026
32;65+;7;0;0;2;0;0;0;0;0;0;0;2;0;0;2;0;0;1;0;0;0;0;0;0;0;0;3;3;0;ES;2026;27;27;2026
32;65+;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;ES;2026;28;28;2026
32;65+;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;2;5;0;ES;2026;29;29;2026
32;65+;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2;3;2;ES;2026;30;30;2026
32;65+;4;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;ES;2026;31;31;2026
32;65+;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;ES;2026;32;32;2026
32;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ES;2009;16;16;2009
32;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ES;2009;17;17;2009
32;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ES;2009;18;18;2009
32;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ES;2009;19;19;2009
32;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ES;2009;20;20;2009
32;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ES;2009;21;21;2009
32;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ES;2009;22;22;2009
32;Total;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ES;2009;23;23;2009
