"Muito_baixo","baixo","moderado","alto","muito_alto","regiao","cod_regiao","escala","escala_reg"
"0.310750571392613","1.31777534939698","2.13756795613566","3.21045519464164","4.71444076438996","Fortaleza - CE",230440,"incidencia","capital"
"0.260303461775738","1.35106729955858","2.14711615579388","3.35723072367989","5.19100226274458","Natal - RN",240810,"incidencia","capital"
"0.225053140672841","0.856466161782996","1.6834909332403","2.59427793011138","3.71732947050839","João Pessoa - PB",250750,"incidencia","capital"
"0.440887392950966","2.36882928832805","3.89898641243805","5.64167315906832","7.79088198157053","Recife - PE",261160,"incidencia","capital"
"0.100556681790392","0.7676032319908","1.4853665782276","2.13145543958461","3.07960196927497","Maceió - AL",270430,"incidencia","capital"
"0.32477919074769","2.19152299457884","3.85523893431387","5.78370062856397","8.91492420044089","Aracaju - SE",280030,"incidencia","capital"
"0.721933916575723","1.58424387248561","2.46660754830039","3.4268644772241","4.39176465916898","Salvador - BA",292740,"incidencia","capital"
"0.165539686277464","3.62763219264454","5.40463603693927","8.53266704937512","12.1352934063466","Belo Horizonte - MG",310620,"incidencia","capital"
"0.29171528588098","1.34873449167546","2.25089212822669","3.35595018740915","5.10764358863038","Vitória - ES",320530,"incidencia","capital"
"0.267463350834352","0.827821810832304","1.2672785509937","1.7807804915535","2.90602993967533","Rio De Janeiro - RJ",330455,"incidencia","capital"
"0.781803120453668","1.76035397591793","2.41605208047939","3.23374027206335","4.84194942734452","São Paulo - SP",355030,"incidencia","capital"
"0.874687367601033","2.09296348501746","3.33140125179838","5.36849691760644","8.0339715783456","Curitiba - PR",410690,"incidencia","capital"
"0.5388066510293","1.85227412505328","2.73503559485244","3.68324087347097","5.0306823001157","Florianópolis - SC",420540,"incidencia","capital"
"0.440827212263813","1.50056308629813","2.48697498094343","3.52569199932009","4.49859715746242","Porto Alegre - RS",431490,"incidencia","capital"
"1.15239115927408","3.08439740229191","4.60361252847063","6.35971173991423","8.82137528861274","Campo Grande - MS",500270,"incidencia","capital"
"0.146427462763496","0.523313214881202","0.973412698380656","1.65036477283133","3.07277719138946","Cuiabá - MT",510340,"incidencia","capital"
"0.341068191468861","0.979302307215271","1.58453142124366","2.50458129662174","3.6525143909067","Goiânia - GO",520870,"incidencia","capital"
"0.0335253441544204","0.0512723226425979","0.0857819732079856","0.124228849417242","0.205089290570392","Brasília - DF",530010,"incidencia","capital"
"1","5","9","13","22","Porto Velho - RO",110020,"casos","capital"
"2","9","14","19","27","Rio Branco - AC",120040,"casos","capital"
"5","19","30","47","68","Manaus - AM",130260,"casos","capital"
"1","5","8","11","18","Boa Vista - RR",140010,"casos","capital"
"2","11","18","25","34","Belém - PA",150140,"casos","capital"
"1","12","26","55","82","Macapá - AP",160030,"casos","capital"
"1","2","3","5","8","Palmas - TO",172100,"casos","capital"
"1","5","9","14","22","São Luís - MA",211130,"casos","capital"
"2","10","17","25","38","Teresina - PI",221100,"casos","capital"
"8","34","55","83","121","Fortaleza - CE",230440,"casos","capital"
"2","11","17","26","41","Natal - RN",240810,"casos","capital"
"2","8","15","23","33","João Pessoa - PB",250750,"casos","capital"
"7","38","62","90","124","Recife - PE",261160,"casos","capital"
"1","8","15","21","31","Maceió - AL",270430,"casos","capital"
"2","14","24","36","56","Aracaju - SE",280030,"casos","capital"
"19","41","63","88","113","Salvador - BA",292740,"casos","capital"
"4","88","131","206","293","Belo Horizonte - MG",310620,"casos","capital"
"1","5","8","12","18","Vitória - ES",320530,"casos","capital"
"18","56","85","120","196","Rio De Janeiro - RJ",330455,"casos","capital"
"93","209","287","385","576","São Paulo - SP",355030,"casos","capital"
"16","38","61","98","147","Curitiba - PR",410690,"casos","capital"
"3","11","16","21","29","Florianópolis - SC",420540,"casos","capital"
"6","21","35","49","62","Porto Alegre - RS",431490,"casos","capital"
"11","29","44","61","84","Campo Grande - MS",500270,"casos","capital"
"1","4","7","11","21","Cuiabá - MT",510340,"casos","capital"
"5","15","24","37","55","Goiânia - GO",520870,"casos","capital"
"1","2","3","4","6","Brasília - DF",530010,"casos","capital"
